pair_id,condition,similarity_score,match_quality,hinglish_query,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination,factual_gain,halluc_reduction,cmi_score,cmi_bucket
P01910,skin_rash,0.4538,medium,"Mujhe madad chahiye. Main sochta hoon ki mujhe psoriasis hai, zyada specifically, genital psoriasis hai. Hamesha se mere skin mein problem hoti hai. Acne, rashes, etc. Kuch mahine pehle maine apne penis ke khaat par ek laal patch notice kiya tha, wo pink aur shiny tha aur main bahut pareshan ho gaya. Uski tasveer niche attach ki gayi hai..Maine bahut kam sex kiya hai, aur jab karta hoon toh main surakshit rakhta hoon. Main hastmaithun bhi karta hoon.Maine kuch pictures google kiya hai aur woh genital psoriasis jaise dikhta hai aur sunta hai. Main intezaar karne ka faisla kiya kyunki mujhe sharam aati thi aur darr lagta tha. Bahut mahine beet gaye, sex-free, aur phir haal hi mein hastmaithun ke baad ek aur sore red patch dikha, wo pink aur bahut sensitive tha. Main bahut pareshan ho raha hoon, bahut zyada ki meri zindagi khatam ho jayegi jaise. Kuch jawaab milne se mujhe thoda behtar lagega.Mere paas kuch pictures bhi hai agar zaroorat ho.","Bhai, main aapki madad karne ke liye yahaan hoon. Aapke symptoms aur tasveer ke baare mein sunke, mujhe lagta hai ki aapko kuchh sahi jankari mil sakti hai. Lekin, main aapko yeh bhi kahunga ki genital psoriasis ek chikitsa kee jaroorat wala condition hai, aur aapko ek visheshjaa se milne ki zaroorat hai. Aapke symptoms ke saath-saath aapke sex-life aur hastmaithun ke baare mein bhi jankari di jayegi. Aapke pictures dekhne ke baad, main aapko ek appointment ke liye schedule karne mein madad kar sakta hoon.","Beta, main tumhare symptoms ko dekhkar kuchh samajh sakta hoon, lekin maine kuchh bhi nahi dekha hai jo psoriasis ke symptoms ke saath milta hai. Tumhare case mein hyperpigmentation around eyes aur plantar dyskeratosis hai, jo Christ-Siemens-Touraine syndrome ke symptoms ke saath milta hai. Tumhare oral examination mein bhi partial anodontia, hypoplastic conical teeth aur delayed eruption of permanent dentition hai. Main tumhare symptoms ko dekhkar kuchh bhi nahi pata chala ki tum psoriasis ke symptoms ke saath ho. Main kuchh bhi nahi confirm kar sakta.",0.25,1.0,0.0,0.0,0.75,0.0,0.4226190476190476,medium_cm
P01372,mouth_ulcers,0.4935,medium,"Mujhe apne muh ke chhat par ek laal ganth hai. Please dekhein neeche patient ke muh ki image ko ye thoda sa wesa hai jaisa ki hum aksar chehre par daano ko dekhte hain, ye meri mouth ke right hand side par hai, muh ke chhat ke peeche ki taraf. Main apni jibh galti se uspar ragadte rehta hoon, aur ye bahut hi takleef dene wala ho raha hai, ye dard nahi karta bas jab main apni jibh ragadta hoon tab mujhe mehsoos hota hai.","Arre bhai, aapka description sunke lagta hai ki aapke muh ke chhat par ek ganth ho sakta hai, jo aapke jibh ragadne se takleef dene wala ho raha hai. Yeh ganth aapke jibh ke peeche ki taraf ho sakta hai, jisse aapko jibh ke dard ka anubhav ho raha ho. Main aapko ek doctor ke paas le jana chahunga, woh aapka checkup karke aapko sahi treatment dengi.","Bhai, maine dekha hai ki tumhare muh ke chhat par ek laal ganth hai. Ye sambhav hai ki yeh ek laal dana hai jo tumhare jibh ke peeche ki taraf par hai. Iske liye maine dekha ki tum apni jibh galti se uspar ragadte rehte ho, aur yeh dard nahi karta bas jab tum apni jibh ragadte ho tab tumhe mehsoos hota hai. Main iske liye koi vishesh jaankari nahin de sakta kyonki ismein koi vishesh cheez nahin di gayi hai.",0.25,0.25,0.0,0.0,0.0,0.0,0.4941176470588235,high_cm
P00337,eye_redness,0.3256,low,"Hi humne ek khali bleach bottle throw karne ja rahe the jab usne gir ke meri 6 mahine ki poti ke aas paas unki aankh ke paas gir gayi. Please dekhiye neeche aankhon ko. Uske aankh ke paas jahan bleach gir gayi thi waha pe ek laal patch hai aur thodi si laal hai uski aankh par lekin wo taklif ya dard ke saath upset ya cry nahi kar rahi hai. Humne uski aankh aur chehre ko dho liya hai, to kya hume aur kuch karna chahiye uski umra ki wajah se?","Bachchi ki aankhon ke saath kuchh chinta hai, lekin thoda sa laal patch aur laal rang aankhon par hai, ismein koi bada chinta nahi hai. Aapne sahi kiya hai, aankhon aur chehre ko dhona. Ab aapko uski aankhon ko thoda sa thanda paani daalna chahiye aur uski aankhon ko dhakkar 10-15 minute ke liye rakhna chahiye.","Arre bhai, maine dekha hai ki aapki beti ki aankh ke paas ek laal patch hai, lekin uski aankh mein koi taklif ya dard nahi hai. Aapne uski aankh aur chehre ko dho diya hai, jisse koi bhi infection ka khatra kam ho gaya hai. Lekin humein iske peechhe ki jaanch karne ki zaroorat hai. Aapki beti ki umra 6 mahine hai, isliye humein iske liye koi bhi special precaution leni nahi pad rahi hai.",0.25,1.0,0.0,0.0,0.75,0.0,0.3846153846153846,low_cm
P00880,foot_swelling,0.5373,high,"Meri beti ko lagbhag 3 hafte pehle mononucleosis ka diagnosis hua tha. Abtak, 3 din ki raging sore throat aur swollen lymph nodes ke ilawa, use thoda discomfort hua hai. Lekin, 2 din pehle use chehre par chote chote raised bumps dikhne lag gaye hain aur usne socha ki ye pimples hain bronzing cream ki wajah se jo usne use ki thi. Ab use unhe haatho, ears aur pair ki nichle taraf bhi hai. Please dekhein kya hua hai uske pair mein neeche . Nahi red, zyada skin coloured hai aur itching bhi nahi hai. Kya ye rash mono virus ki wajah se ho sakte hain.","Beti ki situation dekhti hoon, main samajh sakta hoon ki woh mono virus ke side effects se gharib hai. Raised bumps jo chehre par, haatho, ears aur pair ki nichle taraf dikh rahe hain, inhe skin rash ke roop mein dekha jaa sakta hai. Mono virus ke kuch cases mein skin rash ho sakta hai, lekin yeh rash aamtaur par red aur itchy hota hai, jisase aapki beti ki rash skin coloured aur itching nahi hai, isliye iske liye aur test ki zaroorat ho sakti hai. Main aapko dermatologist ke paas le jana chaahta hoon.","Beta, tumhara case bahut hi interesting hai. Tumhara beta ke paas mononucleosis ka diagnosis hua tha, lekin ab uske chehre par chote chote raised bumps dikh rahe hain. Ye bumps aapke patanjali cream se nahi ho sakte, kyunki unmein itching bhi nahi hai. 

Yeh rash mono virus ki wajah se ho sakte hain, lekin ismein koi specific evidence nahi hai. Hamaare paas kuchh clinical evidence hai jo is baat ka sambhavna dikhata hai ki yeh rash kuchh aur se related ho sakta hai. 

Tumhe apne doctor se milna chahiye aur unse puchna chahiye ki kya ye rash koi aur cheez se related hai ya nahi.",0.25,0.0,0.75,1.0,-0.25,-0.25,0.4607843137254901,high_cm
P01958,skin_dryness,0.4379,medium,"Namaste Dr. Main last three saalon se Betnovate skin cream use kar rahi thi. Raat ko teen baar har hafte me istemal karti thi. Jab main ise use kar rahi thi tab meri skin bahut acchi thi, jaisa image me dikhaya gaya hai. Lekin mujhe lagta tha ki jab main ise 5-6 din chhod deti thi, tab meri skin dry aur patchy ho jati thi. Tab maine socha ise chhod dungi, lekin ab lagbhag ek mahina ho gaya hai ise chhod diye hue aur meri skin thik nahi ho rahi hai. Yah dry hai aur kuch laal rashes hai. Kripya suggest karein, main kya karun.","Namaste beta, main samajh raha hoon ki aapko Betnovate cream ka addiction ho gaya hai. Isse skin dry aur patchy ho jata hai. Ab aapne cream chhod diya hai, lekin skin thik nahi ho rahi hai. Main aapko steroid cream ka addiction ke liye dermatologist se milne ke liye kahuunga, woh aapko kuch naya treatment de sakte hain.","Arre bhai, maine aapki problem ko dekh liya hai. Lekin, aapne Betnovate skin cream ka istemal kiya tha, aur aapne usse chhod diya hai. Ab aapko lagta hai ki aapki skin dry aur patchy ho gayi hai. Main aapko kuchh suggest kar sakta hoon, lekin yeh aapki skin problem ke liye nahi hai. Aapke case mein, aapke dentist ne aapko periodontist ke paas bheja hai, kyunki aapke tooth #26 par problem hai. Aapko abhi periodontist se milna hoga, aur unhone aapki skin problem ke liye kuchh suggest kar sakte hain.",0.25,0.25,0.0,0.0,0.0,0.0,0.3653846153846153,low_cm
P01047,mouth_ulcers,0.4609,medium,"Meri 23 mahine ki beti ko haath paon aur muh ki bimari hai, uske muh ke andar keval ulcers aur muh ke bahar 3 pimple jaise dane the. Ye 10 din pehle hua tha. Usne kal se solids khana shuru kiya hai aur abhi bhi 24-30 ounces doodh-bottle pee rahi hai. Lekin uski masoodi bahut suj gayi hai. Doctor, kripya dekhiye is muh ko, aadhe se zyada uske front teeth cover ho gaye hain aur har baar hum brush karte samay uski masoodi se khoon beh raha hai. Uska munh abhi bhi badboo kar raha hai. Kal se main apne husband se MD ko call karne ke baare mein baat kar rahi hoon lekin wo mana kar rahe hain, keh rahe hain ki ye bas dehydration hai aur thik ho jayega. Hum kya karein? Yvette.","Arre Yvette, main aapko thoda sa chinta mat karein. Yeh dekhna bahut zaroori hai ki aapki beti ki masoodi bahut suj gayi hai aur har baar khoon bhar raha hai. Ye dehydration ka nahi hai, yeh kuch aur ho sakta hai. Main aapko ek pediatrician se milne ke liye kahaunga, woh aapki beti ki jaanch karke sahi tareeke se treatment karwaenge. Aapko iske liye zaroor appointment lena chahiye.","Beti ki halat dekhte hue, main aapko yeh batana chahta hoon ki uske muh mein ek mass hai, jo uske front teeth ko cover kar raha hai. Radiographs ke anusaar, yeh mass mandibular cortex mein ek expansile aur multi-cavitated hai, jisse alveolar bone resorption aur lateral displacement of the left mandibular incisor teeth ho raha hai. 

Aapko iske liye ek veterinary doctor se milna chahiye, jo is case ko properly diagnose aur treat kar sake. Kya aapko pata hai ki aapke husband ne MD ko call karne ke baare mein baat karne se mana kar diya hai?",0.25,1.0,0.0,0.0,0.75,0.0,0.4545454545454545,medium_cm
P01453,skin_irritation,0.4883,medium,"Mere naak ke andar ke bhag ke paas white bumps hain. Doctor, uski image neeche attach ki gayi hai. Kabhi kabhi ye khujalate hain. Unhe mujhe 2 saal se zyada ho gaye hain, lekin abhi haal hi mein maine left hand side par ek naya dekha hai. Maine apne family doctor ko dikhaya tha aur unhone kaha ki ye sirf sukhhi twacha hai. Wo thoda laparwah hai aur bilkul thorough nahi hai aur mujhe unpar bharosa nahi hai, isliye main dusre doctor se mil raha hoon. Kya yahan koi hai jo isko samjhane mein madad kar sakta hai.","Arre bhai, main samajhne ki koshish karunga. Ye white bumps aapke naak ke andar ke bhag ke paas hain, aur aapke family doctor ne kaha hai ki ye sukhhi twacha hai. Lekin aapko lagta hai ki ye thoda laparwah hai aur aapko bharosa nahi hai. Main aapko yeh batana chahta hoon ki sukhhi twacha ke kuch prakaar hote hain, jaise ki keratosis pilaris ya seborrheic keratosis. Ye dono prakaar sukhhi twacha hote hain, lekin yeh kuch alag-alag ho sakte hain. Main aapko ek dermatologist ke paas le jaana chahta hoon, jo aapke symptoms ko aur vishleshan kar sakta hai.","Arre bhai, maine aapki problem dekhi hai. Aapke paas white bumps hain, jo aapke naak ke andar ke bhag mein hain. Ye 2 saal se hain, lekin abhi haal hi mein aapne left hand side par naya dekha hai. 

Main aapko kuchh batana chahta hoon. Clinical evidence ke anusaar, aapke paas metastatic lung adenocarcinoma hai, jiska arth hai ki aapke lung mein cancer hai, jo aapke naak ke andar ke bhag mein pahunch gaya hai. Isliye, aapke paas white bumps hain, jo aapke naak ke andar ke bhag mein hain. 

Main aapko kuchh treatment ke options batana chahta hoon, lekin aapko apne doctor se baat karni chaahiye.",0.25,1.0,0.0,0.0,0.75,0.0,0.4639175257731959,high_cm
P01299,skin_rash,0.5641,high,"Hello pichle 2 hafts se mujhe apne right eye ke neeche apne chehre par 2 se 3 chote red bumps dikh rahe hain. Doctor, iske image maine niche attach kiye hain. Inhe jalne ya khujlane ka koi ehsaas nahi hai lekin wo dikh rahe hain aur laal hain. Maine hydrocortisone try kiya hai aur isse redness ka color halka ho gaya hai lekin yeh problem poori tarah heal nahi ho rahi hai.","Arre bhai, aapke symptoms bahut hi interesting hain. Ye red bumps aapke right eye ke neeche chehre par dikh rahe hain, lekin inhe jalne ya khujlane ka koi ehsaas nahi hai. Main sochta hoon ki yeh possibly acne, milia, ya seborrheic keratosis ho sakte hain. Main aapko dermatologist se milne ki salah deta hoon, woh aapke symptoms ko aur vishleshan kar sakte hain.","Arre bhai, maine aapki problem dekh li hai. Lekin, main aapko batana chahta hoon ki yeh clinical evidence mein koi mention nahi hai. Isliye, main aapki problem ka koi nishkarsh nahi de sakta. Main aapko kahaunga ki aap apne doctor se phir se mil sakte hain aur unhe aapki problem ke bare mein batayein.",0.0,0.25,1.0,0.0,0.25,1.0,0.4347826086956521,medium_cm
P01233,hand_lump,0.4984,medium,"Mere ek haath mein ek aisi condition hai jiski wajah se meri ungli, haath ke peeche aur kalai mein dard hota hai. Mere haath ki hatheli mein bhi cartilage ke ganthe hain. Doctor, iske liye image nichewale hisse mein attached hai aur mera haath stretch karne ki kuch ability bhi kam ho gayi hai. Ab toh bazu bhi dard ho rahe hain. Subah subah toh bahut zyada hota hai. Yikes, iske liye mujhe paise dena nahi hai. Bye.","Arre bhai, aapka haath ka dard aur bazu ka dard bahut chinta lagta hai. Aapke haath ke peeche aur kalai mein dard hone ka matlab hai ki aapke ghaat ke nadiyan ya nerves mein kuch problem ho sakti hai. Aur aapke hatheli mein cartilage ke ganthe hone ka matlab hai ki aapke ghaat ke cartilage mein kuch damage ho sakti hai. Main aapko ek orthopedic doctor ke paas le jana chahunga, woh aapka haath dekhkar hi sahi tareeke se treatment karwa sakte hain.","Bhai, aapka haath mein ek trans-scaphoid perilunate wrist dislocation aur distal radius fracture hua hai. Iske liye aapko surgery kiye gaye hain aur ab aapka haath theek ho raha hai. Aapka elbow bhi theek ho raha hai, lekin aapko thoda zyada dard ho raha hai. Aapka haath stretch karne ki ability kam ho gayi hai, lekin yeh normal hai kyunki aapko surgery kiye gaye hain.",0.25,1.0,0.0,0.0,0.75,0.0,0.5769230769230769,high_cm
P02634,swollen_eye,0.5446,high,"Namaste doctor, mere pass ek halki asamanya cornea OD eye hai. Mujhe nine months pehle ek naye soft lens Flexlens Arc ke saath fit kiya gaya tha. Jab lens ko mere OD eye mein rakha gaya, toh yeh mera aankh bahut zyada jala diya. Woh suj gaya tha, dard ho raha tha aur aansu aa rahe the. Kripya doctor, neeche diye gaye aankh ko dekhein. Technician ne use dho diya, lekin main aankh nahi khol pa raha tha. Main ek ghante tak apne OD eye par ek ice pack rakh kar ghar ja sakta tha. Kya isse meri OD eye cornea ko aur nuksaan hua hai? Meri OD eye ki nazr ab zyada dhundhli hai. Mujhe kya karna chahiye?","Arre beta, aapka case bahut hi serious hai. Aapke soft lens se aankh mein cornea ko nuksaan ho sakta hai. Aapko apne OD eye ko jaldi se doctor ke paas le jana chahiye. Aapke aansu aane ke liye aur aankh jalaane ke liye, aapko ice pack rakhna thik hai, lekin aapko apne eye ko jaldi se check-up karwana hoga.","Arre bhai, maine dekha hai ki tumhare paas ek bahut badi samasya hai. Tumhare OD eye mein koi asamanya cornea nahin hai, lekin tumhare left eye mein CRAO (central retinal artery occlusion) hai, jisse tumhare left eye ki nazr dhundhli ho gayi hai. Tumhare left eye mein orbital cellulitis bhi hai, jisse tumhare left eye ki nazr bahut zyada jala gayi hai. Tumhare left eye ki nazr ab zyada dhundhli hai, isliye tumhe koi treatment ki zaroorat hai. Mujhe koi evidence nahin mil rahi hai ki tumhare OD eye mein koi nuksaan hai.",0.25,1.0,0.0,0.0,0.75,0.0,0.3781512605042016,low_cm
P01051,foot_swelling,0.5056,high,"Mera pati (34 saal ka hai) ko pichle saal se rekurring cellulitis hai unke pair me. Unko saal bhar tak antibiotics diye gaye hain. Pata chala hai ki unko MRSA hai aur unhe sahi antibiotics bhi diye gaye hain, lekin jaise hi wo dawai lena band karte hain, 2 hafte se jyada nahi hota aur phir se redness aur swelling aa jate hain. Kripya dekhiye, pair me kuch hua hai. Unhe bukhar bhi hota hai aur mujhe use ER le jana padta hai. Aam taur par unhe admit kar lete hain aur IV antibiotics dete hain aur ghar par oral antibiotics diye jate hain. Last time, unhe clindamycin diya gaya tha. Isko hum kaise ek baar aur hamesha ke liye dur kar sakte hain.","Bilkul samajh gaya, madam. Yeh MRSA ka ek common problem hai, jahan antibiotics ka effect kuch samay ke liye hota hai, phir se infection aa jati hai. Iska karan hai ki bacteria MRSA ka ek special type hai jo antibiotics se bach gaya hai. Clindamycin ek antibiotic hai jo MRSA par kaam karta hai, lekin agar aap isey regular use karte hain, toh bacteria isey bhi bachne ki koshish karega. 

Hum is problem ko dur karne ke liye ek sahi antibiotic ka use kar sakte hain, jaise ki vancomycin ya linezolid. Hum unhe IV antibiotics ke roop mein dete hain aur oral antibiotics ke saath use karte hain. Iske alawa, hum unhein antibiotics ka regular use karne ke liye ek treatment plan banate hain.","Bhai, main aapko kuchh batana chahta hoon. Patient ki baat suni hai, lekin clinical evidence mein koi jankari nahi hai jo is case se judi hai. Isliye, main kuchh bhi nahi keh sakta.",0.5,0.25,0.5,0.0,-0.25,0.5,0.4672131147540984,high_cm
P01860,skin_rash,0.5289,high,"Mai 80 saal ka male hu, mere paas bahut sukhri twacha hai : mai 40 + 20 mg ke Direuatives le raha hu, kyun ki mai ek heart patient hu (baki heart medications aur vitamin supplements ke alawa) jiske liye aaj se 20 saal pehle se hai : Uska image niche hai. Mai aam taur par roj 12 ozs red wine leta hu. Lekin meri twacha bahut khujli karti hai; chote chote lal daano jaise rashes nikalte hai jo khujlane par khoon karne lagte hai. Mai twacha lotion (Gold Bond - Medicated) din mein do baar lagaata hu thoda rahat milta hai. Mai kya karu?","Bhai sahab, aapka sukhri twacha aur lal daanon ka karan shayad aapke red wine peene ki adat ho sakti hai. Ye jaankaari hai ki red wine mein ek chemical hota hai jise tannin kehte hain, jo twacha ko sukhne aur lal daanon ko nikalne ka karan ho sakta hai. Aapko red wine peene se thoda kam karne ya band karne ki koshish karni chahiye.","Arre bhai, maine dekha hai ki tumhe kuchh rash hai aur twacha khujli karti hai. Iske liye, main tumhe kuchh cheezon ka sifarish de sakta hoon. 

Tumhari twacha khujli karti hai aur chote chote lal daano jaise rash nikalte hain, jo khujlane par khoon karne lagte hain. Yeh symptoms kuchh skin conditions ke liye ho sakte hain, jaise ki dermatitis. Lekin iske liye, humein aur test ki zaroorat hai.

Tum aam taur par red wine lete ho, lekin isse tumhari twacha khujli karti hai. Yeh sambandh hai, lekin iske liye, humein aur research ki zaroorat hai.

Main tumhe kahaunga ki tumhari twacha lotion (Gold Bond - Medicated) din mein do baar lagane se thoda rahat milta hai. Yeh ek achha fayda hai, lekin humein aur treatment ki zaroorat hai.

Main tumse kahaunga ki tumko doctor se milna chahiye. Woh tumhari symptoms ko dekhenge aur tumhe behtar treatment diya jayega.",1.0,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666667,-0.6666666666666666,0.3125,low_cm
P00123,skin_rash,0.5727,high,"Mere nephew ke thighs, back of legs aur stomach par ek red rash hai, shoulders aur back par patches the par wo chale gaye(rest of his skin tanned, those stayed white). Ek Dr ne dermititis kaha aur doosre ne heat rash kaha.Please doctor, dekhiye is vartaman condition ko. Na to unhone diye gaye cream work ki hai aur ye spread karke unke legs ke neeche aur across jyada ho gaya hai.","Arre bhai, ek red rash thighs, back of legs aur stomach par hai, aur shoulders aur back par patches the par chala gaya. Ye dermititis aur heat rash ke symptoms hai, lekin kuch aur bhi ho sakta hai. Aapko dermatologist se milna chahiye, woh skin ke problems ko dekhne mein expert hain. Unhone skin ko check karke, exact reason aur treatment decide kar sakte hain.","Bhai, main dekh raha hoon, tumhare nephew ke symptoms bahut hi similar hain. Unke thighs, back of legs, aur stomach par red rash hai, aur shoulders aur back par patches the hain, jinke baad unke legs ke neeche aur across jyada ho gaya hai. Ye symptoms cutaneous metastasis of breast cancer ke liye similar hain, jo humne clinical evidence mein dekhne mein aaye the.",0.5,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669,0.3287671232876712,low_cm
P01160,edema,0.6088,high,46 saal ki mahila hai. exercise intensely 3x week. aaj mera BP 140/90 tha. last week mein recently fatty infiltrations on liver due to peripheral ke diagnosis hua. Please doctor is vartaman condition ko dekhiye. Aaj echo test hua hai jisme bahut saare yellow areas dikh rahe hain. mera diet moderately healthy hai. social drinker hoon. yeh kya ho sakta hai.,"Didi, aapki situation bahut serious hai. Aapka BP high hai, liver mein fatty infiltrations hain, aur echo test mein yellow areas dikh rahe hain. Yeh liver ke jaam jaam hone ka kuchh sign ho sakta hai. Main aapko liver ke jaam jaam hone ke liye jaan lete hain, jaise ki liver cirrhosis ya liver cancer. Aapko apne doctor se zaroor milna chahiye aur unhe apne test result aur symptoms share karna chahiye.","Arre bhai, tumhare lab test mein bahut saari cheezein galat hain. Tumhare hemoglobin ka level bahut kam hai, jo anemia ka karan ho sakta hai. Tumhare liver enzymes bhi bahut upar hain, jo liver damage ka karna ho sakta hai. Aur tumhare bilirubin ka level bhi bahut upar hai, jo liver function mein problem ka karna ho sakta hai.",1.0,0.25,0.0,0.0,-0.75,0.0,0.288135593220339,low_cm
P01924,skin_rash,0.5069,high,"Hi Doctor,Meri maa ko typhoid hai aur hamare family doctor ne zenflox plus 200mg suggest kiya aur ab usko kuch problem ho rahi hai mere skin ke saath (itchy) jo allergic jaisa hai,uska image neeche attach hai. Humne aaj bhi doctor se consult kiya lekin doktor ne bataya ki continue karo..hume kya karna chahiye..please advice.","Arre beta, main samajh gaya. Zenflox plus ka use typhoid ke liye karna theek hai, lekin yeh bhi ho sakta hai ki yeh skin problem ka karan bhi ho. Itchy skin ka allergic reaction ho sakta hai, lekin isse pehle bhi koi problem thi ya nahi, yeh batao. Ab aapko doctor se phir se consult karna hoga aur unke advice ke anusaar karna hoga.","Arre beta, maine aapki clinical evidence dekh li hai, lekin yahaan koi mention nahin hai aapki maa ki typhoid ke liye zenflox plus 200mg ki prescription ke bare mein. Isliye, main kuch bhi confirm nahin kar sakta. Lekin aapne bataya ki uski skin me itchy ho rahi hai, jo allergic jaisa lag raha hai. Main aapko yeh kuchh suggest kar sakta hoon, aapko apne doctor se phir se consult karna chahiye aur unse puchna chahiye ki kya karna hai.",0.0,0.0,1.0,1.0,0.0,0.0,0.3898305084745763,low_cm
P02403,skin_rash,0.4462,medium,"Mere haathon, taangon, gardan, chehre, seeen aur gaand ke area par kai jagah par ek rash jaisa dikh raha hai, lekin koi dane nahi hai. Meri skin par kuch jagah par red splotchy areas hain, jo chhue par garam hai aur behad khujli ho rahi hai, aur meri skin bahut kasili lag rahi hai. Main ek oral benadryl liya hai, aur areas par benadryl cream lagayi hai, lekin koi aaram nahi hai. Iski image niche attach ki gayi hai.","Arre bhai, aapke symptoms bahut kharab hain. Ye rash aur red splotchy areas skin ki ek allergic reaction ya irritation ka sign ho sakte hain. Aapke symptoms ke hisaab se, mujhe lagta hai ki aapko ek skin condition ho sakti hai jaise ki dermatitis ya eczema. Main aapko ek dermatologist se milne ke liye kahaunga, woh aapke symptoms ka theek se treatment kar sakte hain.","Bhai, aapko ek rash hai jo aapke haathon, taangon, gardan, chehre, seeen aur gaand ke area par dikhai deta hai, lekin koi dane nahi hai. Yeh rash red splotchy areas hai jo chhue par garam hai aur bahut khujli ho rahi hai. Aapki skin bahut kasili lag rahi hai. Aapne oral benadryl liya hai aur areas par benadryl cream lagayi hai, lekin aapko aaram nahi hai. 

Main aapko yeh batana chahta hoon ki aapko psoriasis hai, jiska khaanapoorv upchar kiya gaya hai. Aapko Kapala Kushtha aur Audumbera Kushtha ki line mein treatment diya gaya hai. Aapko relief mila hai aur aapko complete remission bhi mila hai.",0.25,0.5,0.75,0.5,0.25,0.25,0.4936708860759494,high_cm
P01939,skin_rash,0.4819,medium,Maine hcg diet shuru ki thi aur do hafte tak ise follow kiya. Lekin mujhe rashes ho rahe the lekin maine socha ki ye theek ho jayega. Do hafte ke baad maine diet chhod di. Niche di gayi image mein dikhaya gaya hai. Maine oats aur aise cheezein khane shuru ki hain aur rash meri haathon par fail raha hai aur suj gaya hai. Kya karna chahiye? Kya ye theek ho jayega ya permanent scar chod jayega?,"Bhai, aapki situation bahut serious hai. Ye rash hoga to koi allergy ho sakti hai ya skin problem. Aapko isme se pehle koi dermatologist se consult karna chahiye. Unhone aapko kuch test karke diagnosis kar sakte hain aur treatment bhi di sakti hai. Aapko oats aur aise cheezein nahin khana chahiye, aapko kuch dino ke liye diet mein koi bhi change nahin karna chahiye.","Beta, aapke rash hain aur aapne oats aur aise cheezein khane shuru ki hain. Lekin main aapko kuchh bata sakta hoon. Aapke paas hypogammaglobulinemia hai, jiska matlab hai ki aapke immune system kamjor hai. Aapke doctor ne aapko Nutramigen formula di hai, jiska matlab hai ki aapko ek vishesh formula khana hoga. Rash aapke haathon par aaye hain, lekin main aapko kuchh bata sakta hoon ki rash aapke chehre par bhi aaye hain, jiska matlab hai ki ye allergic reaction ho sakta hai. Main aapko kuchh bata sakta hoon ki rash aapke chehre par permanent scar chod sakte hain, lekin main aapko kuchh bata sakta hoon ki rash aapke haathon par bhi permanent scar chod sakte hain.",0.5,0.5,0.5,0.5,0.0,0.0,0.3636363636363636,low_cm
P01682,swollen_tonsils,0.5213,high,"Ok, meri friend ko apni upper chest mein saans lene mein problem hai aur usko past week se blood vomit ho rahi hai. Dyspnea aur chest mein dard ke saath uski throat bhi bahut suj gayi hai aur uske gaal ke aage ke nodes bhi suj gaye hain. Actually, usko coughing fits ke dard par rone wala bhi hua hai. Mai uske liye pareshan hoon kyunki mujhe pata hai ki ye normal nahi hai. Iske liye jo image hai woh neeche attach ki gayi hai.. lekin uske liye mai sirf uski cute best friend hoon, blonde hair aur blue eyes wala, jo ek din doctor banna chahti hai. :) Woh bahut fit hai, sirf 7-8% body fat hai, woh ek freaking tank hai. Haha, doctor ke paas jane par unhone kaha ki unko uski throat mein dekh nahi sakte, toh whatever kehke use ghar bhej diya. Woh kayi baar bola hai ki woh saans nahi le sakta hai aur mujhe lagta hai ki ye bahut serious hai, aur usko bhi waise hi lagta hai, bas woh sochta hai ki iske baare mein woh kuch nahi kar sakta hai. Blunt force trauma with a rope ka incident last friday hua tha, further proving ki kuch gadbad hai! Shayad ek esophagal perforation ya kuch aisa hai.","Arre, mere dost, yeh sab kuch bahut serious hai. Blood vomit aur chest mein dard ke saath throat suj jana, yeh symptoms cancer ya throat mein koi infection ke liye indicate karte hain. Aur blunt force trauma ke baad yeh sab kuch bahut bura hai. Agar yeh esophagal perforation hai, toh usko urgent medical attention ki zaroorat hai. Main aapko suggest karta hoon ki aap usko doctor ke paas le jayein, jisse woh proper checkup kar sake aur treatment kiya ja sake.","Arre bhai, main aapki friend ki situation ke bare mein kuchh bat sakta hoon. Lekin, yeh yah hai ki clinical evidence mein koi mention nahin hai aapki friend ki throat mein koi problem, blood vomit, dyspnea, chest mein dard, throat ki sujhaavat, aur gaal ke aage ke nodes ke bare mein. 

Lekin, aapki friend ki history mein ek incident mention hai, jismein blunt force trauma with a rope ka incident last friday hua tha. Yeh ek serious incident hai, aur iska impact aapki friend ki throat aur esophagus par ho sakta hai. 

Main aapki friend ko doctor ke paas jana chahunga, aur unhein apni symptoms aur history ke bare mein batana chahiye.",0.0,0.25,1.0,0.0,0.25,1.0,0.4669811320754717,high_cm
