sample_id,query_hinglish,report_id,report_text,target_text,dataset_profile
MMEDBENCH_042693,"A 1-day-old neonate is being evaluated for a rash.  The neonate was born at 39 weeks’ gestation to a gravida 3, para 2 immigrant from Guatemala with no prenatal care. Her previous pregnancies were uneventful. She has no history of group B strep screening, and she was given an injection of penicillin prior to delivery. Apgar scores were 7 and 9 at 1 and 5 minutes respectively. The newborn’s vitals are temperature 37°C (98.6°F), pulse is 145/min, and respirations are 33/min.  A machine like a murmur is heard when auscultating the heart. There is a diffuse purpuric rash as seen in the image. Which of the following is the most likely cause of this patient’s infection?",MMEDBENCH_REPORT_MMEDBENCH_042693,"Correct answer: Rubella. Rationale: The most likely cause of this patient's infection is congenital rubella, option C. The presentation of a diffuse purpuric rash and a machine-like murmur is classic for congenital rubella syndrome, which can present with heart defects such as patent ductus arteriosus. While early onset group B Streptococcus sepsis could also present with a diffuse rash, it is less likely to present with a heart murmur characteristic of a congenital heart defect. Syphilis and cytomegalovirus can cause rashes, but the murmur and clinical presentation are more suggestive of rubella, also considering the lack of prenatal care and the mother's immigrant status from an area where rubella vaccination may not be routine.","Correct answer: Rubella. Rationale: The most likely cause of this patient's infection is congenital rubella, option C. The presentation of a diffuse purpuric rash and a machine-like murmur is classic for congenital rubella syndrome, which can present with heart defects such as patent ductus arteriosus. While early onset group B Streptococcus sepsis could also present with a diffuse rash, it is less likely to present with a heart murmur characteristic of a congenital heart defect. Syphilis and cytomegalovirus can cause rashes, but the murmur and clinical presentation are more suggestive of rubella, also considering the lack of prenatal care and the mother's immigrant status from an area where rubella vaccination may not be routine.",mmed_bench
MMEDBENCH_041430,A 48-year-old man is being evaluated for an acquired defect of the myeloid stem cell line with a mutation in the PIG-A gene. His diagnosis was first suspected due to anemia and recurrent pink-tinged urine. Which of the markers will be negative in the flow cytometry test for his condition?,MMEDBENCH_REPORT_MMEDBENCH_041430,"Correct answer: CD55. Rationale: The 48-year-old man's symptoms of anemia and recurrent pink-tinged urine alongside the mentioned PIG-A gene mutation suggest a diagnosis of Paroxysmal Nocturnal Hemoglobinuria (PNH). PNH is an acquired hematopoietic stem cell disorder characterized by the clonal expansion of cells that lack glycosylphosphatidylinositol (GPI) anchors due to the PIG-A mutation. CD55 (also known as Decay Accelerating Factor - DAF) and CD59 are GPI-anchored proteins that protect blood cells from complement-mediated lysis. Their absence on cells due to the PIG-A mutation leads to increased sensitivity to complement and thus to hemolytic anemia and hemoglobinuria. Thus, on flow cytometry testing, there will be a population of cells negative for CD55, which indicates PNH cells. Other markers such as CD19 (B cell marker), CD40L (T cell marker), and CD3 (pan T cell marker) are not GPI-anchored and are not affected by the PIG-A mutation, so they would not be expected to be negative in the case of PNH.","Correct answer: CD55. Rationale: The 48-year-old man's symptoms of anemia and recurrent pink-tinged urine alongside the mentioned PIG-A gene mutation suggest a diagnosis of Paroxysmal Nocturnal Hemoglobinuria (PNH). PNH is an acquired hematopoietic stem cell disorder characterized by the clonal expansion of cells that lack glycosylphosphatidylinositol (GPI) anchors due to the PIG-A mutation. CD55 (also known as Decay Accelerating Factor - DAF) and CD59 are GPI-anchored proteins that protect blood cells from complement-mediated lysis. Their absence on cells due to the PIG-A mutation leads to increased sensitivity to complement and thus to hemolytic anemia and hemoglobinuria. Thus, on flow cytometry testing, there will be a population of cells negative for CD55, which indicates PNH cells. Other markers such as CD19 (B cell marker), CD40L (T cell marker), and CD3 (pan T cell marker) are not GPI-anchored and are not affected by the PIG-A mutation, so they would not be expected to be negative in the case of PNH.",mmed_bench
MMEDBENCH_041664,"A day after percutaneous coronary intervention for stable angina, a 63-year-old woman develops severe pain in her right small toe. She has no history of a similar episode. She has had diabetes mellitus for 16 years. After the procedure, her blood pressure is 145/90 mm Hg, the pulse is 65/min, the respiratory rate is 15/min, and the temperature is 36.7°C (98.1°F). Physical examination of the femoral artery access site shows no abnormalities. Distal pulses are palpable and symmetric. A photograph of the toe is shown. Which of the following is the most likely diagnosis?",MMEDBENCH_REPORT_MMEDBENCH_041664,"Correct answer: Atheroembolism. Rationale: The most likely diagnosis is A. Atheroembolism. This condition occurs when cholesterol crystals dislodge from atherosclerotic plaques and embolize to distal vessels, often after an invasive vascular procedure like percutaneous coronary intervention. The sudden onset of toe pain without prior history, in the context of a recent cardiac intervention, suggests an embolic event rather than chronic conditions. Buerger's syndrome typically affects young male smokers, making it less likely. Cellulitis would typically present with signs of infection such as erythema, warmth, and systemic symptoms, which are absent. Diabetic foot usually involves chronic ulceration and infection, not acute severe pain without visible skin changes. Given her history of a vascular procedure, a stable cardiovascular status, and the lack of abnormalities at the access site or signs of infection or chronic ulceration, atheroembolism is the most plausible diagnosis.","Correct answer: Atheroembolism. Rationale: The most likely diagnosis is A. Atheroembolism. This condition occurs when cholesterol crystals dislodge from atherosclerotic plaques and embolize to distal vessels, often after an invasive vascular procedure like percutaneous coronary intervention. The sudden onset of toe pain without prior history, in the context of a recent cardiac intervention, suggests an embolic event rather than chronic conditions. Buerger's syndrome typically affects young male smokers, making it less likely. Cellulitis would typically present with signs of infection such as erythema, warmth, and systemic symptoms, which are absent. Diabetic foot usually involves chronic ulceration and infection, not acute severe pain without visible skin changes. Given her history of a vascular procedure, a stable cardiovascular status, and the lack of abnormalities at the access site or signs of infection or chronic ulceration, atheroembolism is the most plausible diagnosis.",mmed_bench
MMEDBENCH_036054,"A group of investigators conducted a randomized controlled trial to compare the effectiveness of rivaroxaban to warfarin for ischemic stroke prevention in patients with atrial fibrillation. A total of 14,000 participants were enrolled and one half was assigned to each of the cohorts. The patients were followed prospectively for 3 years. At the conclusion of the trial, the incidence of ischemic stroke in participants taking rivaroxaban was 1.7% compared to 2.2% in participants taking warfarin. The hazard ratio is calculated as 0.79 and the 95% confidence interval is reported as 0.64 to 0.97. If the study was conducted with a total of 7,000 participants, which of the following changes would most be expected?",MMEDBENCH_REPORT_MMEDBENCH_036054,"Correct answer: Increased confidence interval range. Rationale: Reducing the sample size of a study typically leads to a decrease in the power of the study and an increase in the width of the confidence interval for the estimated parameters, reflecting greater statistical uncertainty. In this hypothetical scenario, if the number of participants were halved from 14,000 to 7,000, the precision of the hazard ratio estimate would diminish, resulting in a wider confidence interval around the calculated hazard ratio. A smaller sample size would not necessarily alter the hazard ratio itself (Option A), the rate of type I error (Option C), or directly affect the risk of confounding bias (Option D). The increased confidence interval (Option B) is therefore the most expected change with a reduced sample size.","Correct answer: Increased confidence interval range. Rationale: Reducing the sample size of a study typically leads to a decrease in the power of the study and an increase in the width of the confidence interval for the estimated parameters, reflecting greater statistical uncertainty. In this hypothetical scenario, if the number of participants were halved from 14,000 to 7,000, the precision of the hazard ratio estimate would diminish, resulting in a wider confidence interval around the calculated hazard ratio. A smaller sample size would not necessarily alter the hazard ratio itself (Option A), the rate of type I error (Option C), or directly affect the risk of confounding bias (Option D). The increased confidence interval (Option B) is therefore the most expected change with a reduced sample size.",mmed_bench
MMEDBENCH_040494,"A 23-year-old woman comes to the emergency department complaining of abdominal pain and bloody vaginal discharge with clots. Her last menstrual period was 7 weeks ago. She does not smoke cigarettes or drink alcohol. She was admitted to the hospital for a deep vein thrombosis about 1 year ago and was treated with heparin followed by warfarin. Therapy ended after 6 months and she has been monitored by her primary care provider since. She has been sexually active with a new partner for 3 months and uses condoms inconsistently. Her father has type II diabetes and takes insulin. Her mother died of a stroke when she was 50. Her sister had 2 spontaneous first trimester abortions. Temperature is 38°C (100.4°F), blood pressure is 110/70 mm Hg, pulse is 98/min, respirations are 16/min, and BMI is 22 kg/m2 (48.5 pounds). On examination, her lower abdomen is tender to palpation. Vaginal examination reveals an open cervical os with blood pooling in the vaginal vault.
Laboratory investigation:
Complete blood count
Hemoglobin  9.5 g/dl
Leucocytes  4,500/mm3
Platelets  90,000/mm3
Serum haptoglobin  25 mg/dl (30-200 mg/dl)
Bleeding time  5 minutes
APTT  60 seconds
Plasma fibrinogen  250 mg/dl (150-400 mg/dl)
VDRL  positive
HbsAg  negative
After a mixing study, her APTT fails to correct. Urine pregnancy test is positive. What is the most likely diagnosis?",MMEDBENCH_REPORT_MMEDBENCH_040494,"Correct answer: Antiphospholipid antibody syndrome. Rationale: The most likely diagnosis is Antiphospholipid antibody syndrome (APS). This is indicated by the patient's history of deep vein thrombosis, positive VDRL, and a persistent prolongation of APTT after a mixing study, which suggests the presence of an inhibitor such as lupus anticoagulant, one of the criteria for APS. In addition, her history of a previous thrombosis, current signs of potential pregnancy complications, and a family history of thrombotic events (sister's spontaneous abortions) support APS. The patient's abnormal bleeding is consistent with coagulation issues but not necessarily indicative of von Willebrand disease or Disseminated intravascular coagulation (DIC), as the fibrinogen levels are normal, and there is no widespread bleeding. Factor V Leiden is less likely due to the abnormal APTT and positive VDRL, which are not typically associated with this condition.","Correct answer: Antiphospholipid antibody syndrome. Rationale: The most likely diagnosis is Antiphospholipid antibody syndrome (APS). This is indicated by the patient's history of deep vein thrombosis, positive VDRL, and a persistent prolongation of APTT after a mixing study, which suggests the presence of an inhibitor such as lupus anticoagulant, one of the criteria for APS. In addition, her history of a previous thrombosis, current signs of potential pregnancy complications, and a family history of thrombotic events (sister's spontaneous abortions) support APS. The patient's abnormal bleeding is consistent with coagulation issues but not necessarily indicative of von Willebrand disease or Disseminated intravascular coagulation (DIC), as the fibrinogen levels are normal, and there is no widespread bleeding. Factor V Leiden is less likely due to the abnormal APTT and positive VDRL, which are not typically associated with this condition.",mmed_bench
MMEDBENCH_042281,"A 75-year-old woman presents with a sudden onset of weakness and difficulty walking. She also complains of nausea and palpitations. She was working in her garden about an hour ago when her problems started. The patient says she is feeling warm even though the emergency room is air-conditioned. Past medical history is significant for major depressive disorder (MDD), diagnosed 5 years ago, hypertension, and osteoporosis. Current medications are aspirin, lisinopril, alendronate, calcium, venlafaxine, and a vitamin D supplement. Her pulse is 110/min, respiratory rate is are 22/min, and blood pressure is 160/100 mm Hg. Physical examination is unremarkable. A noncontrast CT scan of the head, electrocardiogram (ECG), and routine laboratory tests are all normal. Which of the following most likely accounts for this patient’s condition?",MMEDBENCH_REPORT_MMEDBENCH_042281,"Correct answer: Missed dose of venlafaxine. Rationale: The most likely reason for this patient's condition appears to be a missed dose of venlafaxine. Venlafaxine is an SNRI (serotonin-norepinephrine reuptake inhibitor) used to treat major depressive disorder. Sudden discontinuation or missing doses can lead to discontinuation syndrome, which might present with symptoms such as nausea, palpitations, feeling warm (due to autonomic instability), and neurological symptoms like weakness and difficulty walking. The patient's vitals show a slightly elevated pulse, which can also be a result of this. Given that the symptom onset was sudden and the imaging and ECG are normal, other acute options like ischemic stroke are less likely. Dehydration and aspirin overdose are less consistent with the patient's symptomatology and her medical history.","Correct answer: Missed dose of venlafaxine. Rationale: The most likely reason for this patient's condition appears to be a missed dose of venlafaxine. Venlafaxine is an SNRI (serotonin-norepinephrine reuptake inhibitor) used to treat major depressive disorder. Sudden discontinuation or missing doses can lead to discontinuation syndrome, which might present with symptoms such as nausea, palpitations, feeling warm (due to autonomic instability), and neurological symptoms like weakness and difficulty walking. The patient's vitals show a slightly elevated pulse, which can also be a result of this. Given that the symptom onset was sudden and the imaging and ECG are normal, other acute options like ischemic stroke are less likely. Dehydration and aspirin overdose are less consistent with the patient's symptomatology and her medical history.",mmed_bench
MMEDBENCH_044017,"A 32-year-old woman is supposed to undergo tooth extraction surgery. Physical examination is unremarkable, and she has a blood pressure of 126/84 mm Hg and regular pulse of 72/min. She takes no medications. Which of the following cardiac conditions would warrant antibiotic prophylaxis to prevent infective endocarditis in this patient?",MMEDBENCH_REPORT_MMEDBENCH_044017,"Correct answer: Past history of infective endocarditis. Rationale: The correct answer is C, past history of infective endocarditis. According to guidelines, antibiotic prophylaxis for the prevention of infective endocarditis is recommended in patients with certain cardiac conditions that confer the highest risk of adverse outcomes if endocarditis develops. These conditions include prosthetic heart valves, previous infective endocarditis, congenital heart disease with residual defects at the site or adjacent to the site of a prosthetic patch or device, and cardiac transplantation recipients who develop cardiac valvulopathy. In this scenario, a history of infective endocarditis is the only listed condition associated with a high risk of complication, warranting the use of antibiotic prophylaxis before dental procedures that can introduce bacteria into the bloodstream. Options A, B, and D are not typically indications for prophylaxis in an otherwise healthy patient without an aforementioned high-risk condition.","Correct answer: Past history of infective endocarditis. Rationale: The correct answer is C, past history of infective endocarditis. According to guidelines, antibiotic prophylaxis for the prevention of infective endocarditis is recommended in patients with certain cardiac conditions that confer the highest risk of adverse outcomes if endocarditis develops. These conditions include prosthetic heart valves, previous infective endocarditis, congenital heart disease with residual defects at the site or adjacent to the site of a prosthetic patch or device, and cardiac transplantation recipients who develop cardiac valvulopathy. In this scenario, a history of infective endocarditis is the only listed condition associated with a high risk of complication, warranting the use of antibiotic prophylaxis before dental procedures that can introduce bacteria into the bloodstream. Options A, B, and D are not typically indications for prophylaxis in an otherwise healthy patient without an aforementioned high-risk condition.",mmed_bench
MMEDBENCH_044720,"A 50-year-old male with HIV presents to his primary care provider complaining of persistent fevers and night sweats over the past four months. He has also experienced a productive cough. He has been poorly adherent to his HAART regimen. His past medical history also includes gout, hypertension, and diabetes mellitus. He takes allopurinol, enalapril, and metformin. His temperature is 100.9°F (38.3°C), blood pressure is 125/75 mmHg, pulse is 95/min, and respirations are 20/min. His CD4 count is 85 cell/mm^3 and a PPD is negative. A chest radiograph reveals cavitations in the left upper lobe and left lower lobe. Bronchoalveolar lavage reveals the presence of partially acid-fast gram-positive branching rods. A head CT is negative for any intracranial process. A drug with which of the following mechanisms of action is most appropriate for the management of this patient?",MMEDBENCH_REPORT_MMEDBENCH_044720,"Correct answer: Folate synthesis inhibitor. Rationale: The patient's clinical presentation of persistent fevers, night sweats, productive cough, cavitations on chest radiograph, and the detection of partially acid-fast gram-positive branching rods in bronchoalveolar lavage strongly suggests a diagnosis of pulmonary nocardiosis, especially given his immunocompromised state due to poorly managed HIV with low CD4 count. Nocardia species are susceptible to sulfonamides, which inhibit folate synthesis—a crucial pathway required for bacterial replication and survival. Therefore, a folate synthesis inhibitor, such as trimethoprim-sulfamethoxazole, is the appropriate choice for antibiotic therapy (Option D). Other listed mechanisms wouldn't target the suspected pathogen as effectively as a folate synthesis inhibitor.","Correct answer: Folate synthesis inhibitor. Rationale: The patient's clinical presentation of persistent fevers, night sweats, productive cough, cavitations on chest radiograph, and the detection of partially acid-fast gram-positive branching rods in bronchoalveolar lavage strongly suggests a diagnosis of pulmonary nocardiosis, especially given his immunocompromised state due to poorly managed HIV with low CD4 count. Nocardia species are susceptible to sulfonamides, which inhibit folate synthesis—a crucial pathway required for bacterial replication and survival. Therefore, a folate synthesis inhibitor, such as trimethoprim-sulfamethoxazole, is the appropriate choice for antibiotic therapy (Option D). Other listed mechanisms wouldn't target the suspected pathogen as effectively as a folate synthesis inhibitor.",mmed_bench
MMEDBENCH_041738,"If the genetic material were isolated and injected into the cytoplasm of a human cell, which of the following would produce viable, infectious virions?",MMEDBENCH_REPORT_MMEDBENCH_041738,"Correct answer: Rhinovirus. Rationale: Rhinovirus, the cause of the common cold, is a non-enveloped, single-stranded RNA virus that can assemble and produce infectious virions in the cytoplasm. It does not require nuclear processes for replication, unlike influenza and other viruses with segmented genomes that need to access the host cell nucleus. Rabies and Lassa fever viruses are enveloped viruses whose assembly generally involves budding from the host cell membrane, which may need more complex host-cell interactions. Therefore, the isolated genetic material of rhinovirus has the highest likelihood of forming viable virions when directly injected into the cytoplasm.","Correct answer: Rhinovirus. Rationale: Rhinovirus, the cause of the common cold, is a non-enveloped, single-stranded RNA virus that can assemble and produce infectious virions in the cytoplasm. It does not require nuclear processes for replication, unlike influenza and other viruses with segmented genomes that need to access the host cell nucleus. Rabies and Lassa fever viruses are enveloped viruses whose assembly generally involves budding from the host cell membrane, which may need more complex host-cell interactions. Therefore, the isolated genetic material of rhinovirus has the highest likelihood of forming viable virions when directly injected into the cytoplasm.",mmed_bench
MMEDBENCH_045548,"A 45-year-old male presents to the hospital complaining of frequent headaches and a decreased libido. During the physical exam, the patient also states that he has recently been experiencing vision problems. The patient is suffering from what type of adenoma?",MMEDBENCH_REPORT_MMEDBENCH_045548,"Correct answer: Lactotroph. Rationale: The patient's symptoms of frequent headaches, decreased libido, and vision problems suggest a pituitary adenoma, particularly one that affects hormone regulation. Option A, a lactotroph adenoma, which secretes prolactin can cause these symptoms. Prolactin elevation can lead to decreased libido in men. Such an adenoma can also grow large enough to impinge on the optic chiasm, leading to vision issues. Corticotroph adenomas often result in symptoms of Cushing's disease, thyrotroph adenomas disrupt thyroid hormone levels without typically causing these specific symptoms, and gonadotroph adenomas are usually non-functioning and would not typically present with these hormonal symptoms. Hence, a lactotroph adenoma (A) is the indicated answer.","Correct answer: Lactotroph. Rationale: The patient's symptoms of frequent headaches, decreased libido, and vision problems suggest a pituitary adenoma, particularly one that affects hormone regulation. Option A, a lactotroph adenoma, which secretes prolactin can cause these symptoms. Prolactin elevation can lead to decreased libido in men. Such an adenoma can also grow large enough to impinge on the optic chiasm, leading to vision issues. Corticotroph adenomas often result in symptoms of Cushing's disease, thyrotroph adenomas disrupt thyroid hormone levels without typically causing these specific symptoms, and gonadotroph adenomas are usually non-functioning and would not typically present with these hormonal symptoms. Hence, a lactotroph adenoma (A) is the indicated answer.",mmed_bench
MMEDBENCH_036431,"The balance between glycolysis and gluconeogenesis is regulated at several steps, and accumulation of one or more products/chemicals can either promote or inhibit one or more enzymes in either pathway. Which of the following molecules if increased in concentration can promote gluconeogenesis?",MMEDBENCH_REPORT_MMEDBENCH_036431,"Correct answer: Acetyl-CoA. Rationale: Acetyl-CoA promotes gluconeogenesis by activating pyruvate carboxylase, an enzyme critical for the initial step of gluconeogenesis, which is the conversion of pyruvate to oxaloacetate. Acetyl-CoA serves as an allosteric activator for pyruvate carboxylase, thereby enhancing gluconeogenesis. In contrast, increased levels of AMP indicate a low energy state and would promote glycolysis to generate more ATP. Insulin is a hormone that stimulates glycolysis and inhibits gluconeogenesis. Fructose-2,6-biphosphate is a potent activator of phosphofructokinase (PFK-1, an enzyme in glycolysis) and an inhibitor of fructose-1,6-bisphosphatase (an enzyme in gluconeogenesis), thus it promotes glycolysis and suppresses gluconeogenesis.","Correct answer: Acetyl-CoA. Rationale: Acetyl-CoA promotes gluconeogenesis by activating pyruvate carboxylase, an enzyme critical for the initial step of gluconeogenesis, which is the conversion of pyruvate to oxaloacetate. Acetyl-CoA serves as an allosteric activator for pyruvate carboxylase, thereby enhancing gluconeogenesis. In contrast, increased levels of AMP indicate a low energy state and would promote glycolysis to generate more ATP. Insulin is a hormone that stimulates glycolysis and inhibits gluconeogenesis. Fructose-2,6-biphosphate is a potent activator of phosphofructokinase (PFK-1, an enzyme in glycolysis) and an inhibitor of fructose-1,6-bisphosphatase (an enzyme in gluconeogenesis), thus it promotes glycolysis and suppresses gluconeogenesis.",mmed_bench
MMEDBENCH_043556,"A 70-year-old woman, gravida 5, para 5, comes to the physician for the evaluation of sensation of vaginal fullness for the last six months. During this period, she has had lower back and pelvic pain that is worse with prolonged standing or walking. The patient underwent a hysterectomy at the age of 35 years because of severe dysmenorrhea. She has type 2 diabetes mellitus and hypercholesterolemia. Medications include metformin and atorvastatin. Vital signs are within normal limits. Pelvic examination elicits a feeling of pressure on the perineum. Pelvic floor muscle and anal sphincter tone are decreased. Pelvic examination shows protrusion of posterior vaginal wall with Valsalva maneuver and vaginal discharge. Which of the following is the most likely diagnosis?",MMEDBENCH_REPORT_MMEDBENCH_043556,"Correct answer: Enterocele. Rationale: The most likely diagnosis for this patient is D. Enterocele. An enterocele is a herniation of the small intestine into the lower pelvic cavity, which can occur following a hysterectomy due to weakened pelvic support structures. The patient’s history of hysterectomy, sensation of vaginal fullness, lower back and pelvic pain that worsens with standing or walking, and a protrusion of the posterior vaginal wall on Valsalva maneuver are all indicative of a pelvic organ prolapse, which can include an enterocele. Decreased pelvic floor muscle and anal sphincter tone suggest weakened pelvic support, which is a risk factor for enterocele. The other options (Bartholin gland cyst, atrophic vaginitis, infectious vulvovaginitis) would not typically cause the protrusion seen on examination or the specific symptoms of pelvic fullness and worsened pain with standing or walking associated with pelvic organ prolapse.","Correct answer: Enterocele. Rationale: The most likely diagnosis for this patient is D. Enterocele. An enterocele is a herniation of the small intestine into the lower pelvic cavity, which can occur following a hysterectomy due to weakened pelvic support structures. The patient’s history of hysterectomy, sensation of vaginal fullness, lower back and pelvic pain that worsens with standing or walking, and a protrusion of the posterior vaginal wall on Valsalva maneuver are all indicative of a pelvic organ prolapse, which can include an enterocele. Decreased pelvic floor muscle and anal sphincter tone suggest weakened pelvic support, which is a risk factor for enterocele. The other options (Bartholin gland cyst, atrophic vaginitis, infectious vulvovaginitis) would not typically cause the protrusion seen on examination or the specific symptoms of pelvic fullness and worsened pain with standing or walking associated with pelvic organ prolapse.",mmed_bench
MMEDBENCH_043331,"A 45-year-old bank manager is brought to the emergency department by ambulance after vomiting bright red blood while at work. He is also complaining of abdominal pain that is 10/10 in intensity, stabbing, and relentless. He had a similar yet less severe abdominal pain off and on for the last 2 weeks. Eating food and drinking milk seemed to make the pain a little more tolerable. When he arrives at the hospital his heart rate is 115/min, and blood pressure is 100/70 mm Hg. On physical exam, he appears pale. A nasogastric tube is placed and removes 30 ml of bright red fluid from his stomach. An intravenous line is started and a bolus of fluids is administered. After stabilizing the patient, an esophagogastroduodenoscopy (EGD) is performed. There is a fair amount of residual blood in the stomach but no other abnormalities are noted. However, a bleeding duodenal ulcer is found on the posteromedial wall of the second portion of the duodenum. Which vessels listed below is the most likely blood supply to this section of the duodenum?",MMEDBENCH_REPORT_MMEDBENCH_043331,"Correct answer: Inferior pancreaticoduodenal artery. Rationale: The most likely blood supply to the section of the duodenum described in the case is the gastroduodenal artery (which would be a correct option if listed), specifically its branch, the inferior pancreaticoduodenal artery. This area of the duodenum is particularly susceptible to peptic ulcer disease, where both gastric and duodenal ulcers can erode into the arterial supply causing hemorrhage. The inferior pancreaticoduodenal artery, which is a branch of the superior mesenteric artery, supplies the inferior aspect of the head of the pancreas and the descending part of the duodenum, where the ulcer is located. The presentation of a bleeding duodenal ulcer with relief from eating (as food and milk buffer gastric acid) further supports the involvement of this arterial supply. The other vessels listed either supply different areas or are not direct suppliers to this region of the duodenum.","Correct answer: Inferior pancreaticoduodenal artery. Rationale: The most likely blood supply to the section of the duodenum described in the case is the gastroduodenal artery (which would be a correct option if listed), specifically its branch, the inferior pancreaticoduodenal artery. This area of the duodenum is particularly susceptible to peptic ulcer disease, where both gastric and duodenal ulcers can erode into the arterial supply causing hemorrhage. The inferior pancreaticoduodenal artery, which is a branch of the superior mesenteric artery, supplies the inferior aspect of the head of the pancreas and the descending part of the duodenum, where the ulcer is located. The presentation of a bleeding duodenal ulcer with relief from eating (as food and milk buffer gastric acid) further supports the involvement of this arterial supply. The other vessels listed either supply different areas or are not direct suppliers to this region of the duodenum.",mmed_bench
MMEDBENCH_036280,"A hospitalized 70-year-old woman, who recently underwent orthopedic surgery, develops severe thrombocytopenia of 40,000/mm3 during her 7th day of hospitalization. She has no other symptoms and has no relevant medical history. All of the appropriate post-surgery prophylactic measures had been taken. Her labs from the 7th day of hospitalization are shown here:
The complete blood count results are as follows:
Hemoglobin 13 g/dL
Hematocrit 38%
Leukocyte count 8,000/mm3
Neutrophils 54%
Bands 3%
Eosinophils 1%
Basophils 0%
Lymphocytes 33%
Monocytes 7%
Platelet count 40,000/mm3
The coagulation tests are as follows:
Partial thromboplastin time (activated) 85 seconds
Prothrombin time 63 seconds
Reticulocyte count 1.2%
Thrombin time < 2 seconds deviation from control
The lab results from previous days were within normal limits. What is the most likely cause of the thrombocytopenia?",MMEDBENCH_REPORT_MMEDBENCH_036280,"Correct answer: Heparin-induced thrombocytopenia. Rationale: The most likely cause of thrombocytopenia in this scenario is heparin-induced thrombocytopenia (HIT), option D. HIT typically occurs 5 to 14 days after starting heparin, correlating with the timeline of the patient's severe thrombocytopenia. The absence of anemia and a normal reticulocyte count make myelodysplasia and thrombotic microangiopathy less likely. Furthermore, there are no indicated signs of hemolysis or fragmented red blood cells, which are often seen in microangiopathies. Coagulation times are prolonged, but the absence of other DIC markers like a falling hemoglobin or an elevated D-dimer level makes disseminated intravascular coagulopathy (DIC) less probable. Heparin is commonly used for venous thromboembolism prophylaxis after orthopedic surgery, and HIT is a known complication of heparin exposure.","Correct answer: Heparin-induced thrombocytopenia. Rationale: The most likely cause of thrombocytopenia in this scenario is heparin-induced thrombocytopenia (HIT), option D. HIT typically occurs 5 to 14 days after starting heparin, correlating with the timeline of the patient's severe thrombocytopenia. The absence of anemia and a normal reticulocyte count make myelodysplasia and thrombotic microangiopathy less likely. Furthermore, there are no indicated signs of hemolysis or fragmented red blood cells, which are often seen in microangiopathies. Coagulation times are prolonged, but the absence of other DIC markers like a falling hemoglobin or an elevated D-dimer level makes disseminated intravascular coagulopathy (DIC) less probable. Heparin is commonly used for venous thromboembolism prophylaxis after orthopedic surgery, and HIT is a known complication of heparin exposure.",mmed_bench
MMEDBENCH_004505,"A 75-year-old man becomes pulseless in the cardiac intensive care unit 48 hours after admission for ST-elevation myocardial infarction. His blood pressure is 50/20 mm Hg. The ECG monitor shows a tachycardic irregular rhythm with erratic undulations, but no discernible P waves or QRS complexes. During immediate advanced cardiac life support, two attempts at defibrillation are made, after which the patient is given 1 mg of IV epinephrine. After another attempt at defibrillation, the patient remains pulseless and his blood pressure is 60/35 mm Hg. The ECG monitor shows no changes. Administration of which of the following is the most appropriate next step in management?",MMEDBENCH_REPORT_MMEDBENCH_004505,"Correct answer: Amiodarone. Rationale: The most appropriate next step in management is administration of Amiodarone (Option A). The ECG description suggests the patient is experiencing ventricular fibrillation (VF), which is a life-threatening rhythm without coordinated contraction and thus no effective cardiac output. Since the patient's rhythm has not changed after defibrillation and epinephrine, according to Advanced Cardiac Life Support (ACLS) guidelines, the next antiarrhythmic drug recommended is amiodarone. Amiodarone has been shown to aid in the restoration of a perfusing rhythm in the context of refractory VF. While epinephrine can be repeated, and vasopressors like dopamine might be considered later for hypotension, they won't address the immediate need to terminate the VF, which is why amiodarone is the most appropriate choice. Atropine is not indicated in this case as it is used for bradycardic rhythms, not for VF.","Correct answer: Amiodarone. Rationale: The most appropriate next step in management is administration of Amiodarone (Option A). The ECG description suggests the patient is experiencing ventricular fibrillation (VF), which is a life-threatening rhythm without coordinated contraction and thus no effective cardiac output. Since the patient's rhythm has not changed after defibrillation and epinephrine, according to Advanced Cardiac Life Support (ACLS) guidelines, the next antiarrhythmic drug recommended is amiodarone. Amiodarone has been shown to aid in the restoration of a perfusing rhythm in the context of refractory VF. While epinephrine can be repeated, and vasopressors like dopamine might be considered later for hypotension, they won't address the immediate need to terminate the VF, which is why amiodarone is the most appropriate choice. Atropine is not indicated in this case as it is used for bradycardic rhythms, not for VF.",mmed_bench
