report_id,report_text,clean_report_text,report_concepts,report_side
OPENI_006569,"FINDINGS: The trachea is midline. The cardiomediastinal silhouette appears normal. There are no acute infiltrates, effusions. There is no evidence of pneumothorax. Visualized bony structures are intact with no acute abnormalities.. IMPRESSION: Normal chest x-XXXX",findings the trachea is midline the cardiomediastinal silhouette appears normal there are no acute infiltrates effusions there is no evidence of pneumothorax visualized bony structures are intact with no acute abnormalities impression normal chest x-xxxx,pleural_effusion|cardiomegaly|opacity|no_acute,unspecified
OPENI_000240,"FINDINGS: No focal consolidation, pneumothorax, or pleural effusion. Cardiomediastinal silhouette is stable and unremarkable. No acute osseous abnormalities are identified.. IMPRESSION: No acute cardiopulmonary abnormality..",findings no focal consolidation pneumothorax or pleural effusion cardiomediastinal silhouette is stable and unremarkable no acute osseous abnormalities are identified impression no acute cardiopulmonary abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_003219,"FINDINGS: Heart size and mediastinal contours are within normal limits. There is no pneumothorax, pleural effusion, focal airspace consolidation.. IMPRESSION: No acute cardiopulmonary findings.",findings heart size and mediastinal contours are within normal limits there is no pneumothorax pleural effusion focal airspace consolidation impression no acute cardiopulmonary findings,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_004669,FINDINGS: The heart and lungs have XXXX XXXX in the interval. Both lungs are clear and expanded. Heart and mediastinum normal.. IMPRESSION: No active disease.,findings the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal impression no active disease,no_acute,unspecified
OPENI_004715,FINDINGS: The lungs are clear without evidence of focal airspace disease. There is no evidence of pneumothorax or large pleural effusion. The cardiac and mediastinal contours are within normal limits. The XXXX are unremarkable.. IMPRESSION: No radiographic evidence of acute cardiopulmonary disease.,findings the lungs are clear without evidence of focal airspace disease there is no evidence of pneumothorax or large pleural effusion the cardiac and mediastinal contours are within normal limits the xxxx are unremarkable impression no radiographic evidence of acute cardiopulmonary disease,pleural_effusion|no_acute,unspecified
OPENI_005861,"FINDINGS: . IMPRESSION: Stable appearing chest with low lung volumes. Reticulonodular changes in left lung base and periphery of left lung most XXXX representing chronic inflammatory change. Also some peripheral XXXX fibrotic appearing opacity in the periphery the right upper lobe, grossly stable. No XXXX acute airspace consolidation. Stable mediastinal contour.",findings impression stable appearing chest with low lung volumes reticulonodular changes in left lung base and periphery of left lung most xxxx representing chronic inflammatory change also some peripheral xxxx fibrotic appearing opacity in the periphery the right upper lobe grossly stable no xxxx acute airspace consolidation stable mediastinal contour,consolidation|opacity,right
OPENI_002604,"FINDINGS: Cardiomediastinal silhouette is unchanged with mild cardiomegaly. There is relative elevation of the right hemidiaphragm consistent with history of right lower lobectomy, without focal consolidation, pneumothorax, or effusion identified. Irregularity of the right fifth and sixth ribs stable since at XXXX XXXX and XXXX postsurgical/post traumatic in XXXX. Left shoulder rotator XXXX bone anchor noted. No acute osseous abnormality identified.. IMPRESSION: Surgical changes of the right hemithorax and mild cardiomegaly without acute cardiopulmonary abnormality identified. .",findings cardiomediastinal silhouette is unchanged with mild cardiomegaly there is relative elevation of the right hemidiaphragm consistent with history of right lower lobectomy without focal consolidation pneumothorax or effusion identified irregularity of the right fifth and sixth ribs stable since at xxxx xxxx and xxxx postsurgical post traumatic in xxxx left shoulder rotator xxxx bone anchor noted no acute osseous abnormality identified impression surgical changes of the right hemithorax and mild cardiomegaly without acute cardiopulmonary abnormality identified,pleural_effusion|consolidation|cardiomegaly|no_acute,right
OPENI_002595,"FINDINGS: Heart size is normal. Prior calcified granulomatous disease. On the lateral view in the anterior costophrenic XXXX, there is a 2.1 x 2 cm nodular density which seems to be present previously but is more nodular in appearance on this examination. No pleural effusion or pneumothorax. Endplate degenerative changes of the thoracolumbar spine and mild scoliosis are unchanged.. IMPRESSION: 2.1 cm nodular density in the anterior costophrenic XXXX on the lateral view, which could represent overlapping shadows or actual pulmonary nodule. Recommend followup with chest CT.",findings heart size is normal prior calcified granulomatous disease on the lateral view in the anterior costophrenic xxxx there is a 2 1 x 2 cm nodular density which seems to be present previously but is more nodular in appearance on this examination no pleural effusion or pneumothorax endplate degenerative changes of the thoracolumbar spine and mild scoliosis are unchanged impression 2 1 cm nodular density in the anterior costophrenic xxxx on the lateral view which could represent overlapping shadows or actual pulmonary nodule recommend followup with chest ct,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_006611,"FINDINGS: The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion.. Cardiomediastinal silhouette is unremarkable. Visualized osseous structures of the thorax are without acute abnormality.. IMPRESSION: No acute cardiopulmonary abnormality.",findings the lungs are clear bilaterally specifically no evidence of focal consolidation pneumothorax or pleural effusion cardiomediastinal silhouette is unremarkable visualized osseous structures of the thorax are without acute abnormality impression no acute cardiopulmonary abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,bilateral
OPENI_000707,"FINDINGS: There are diffuse bilateral interstitial and alveolar opacities consistent with chronic obstructive lung disease and bullous emphysema. There are irregular opacities in the left lung apex, that could represent a cavitary lesion in the left lung apex.There are streaky opacities in the right upper lobe, XXXX scarring. The cardiomediastinal silhouette is normal in size and contour. There is no pneumothorax or large pleural effusion.. IMPRESSION: 1. Bullous emphysema and interstitial fibrosis. 2. Probably scarring in the left apex, although difficult to exclude a cavitary lesion. 3. Opacities in the bilateral upper lobes could represent scarring, however the absence of comparison exam, recommend short interval followup radiograph or CT thorax to document resolution.",findings there are diffuse bilateral interstitial and alveolar opacities consistent with chronic obstructive lung disease and bullous emphysema there are irregular opacities in the left lung apex that could represent a cavitary lesion in the left lung apex there are streaky opacities in the right upper lobe xxxx scarring the cardiomediastinal silhouette is normal in size and contour there is no pneumothorax or large pleural effusion impression 1 bullous emphysema and interstitial fibrosis 2 probably scarring in the left apex although difficult to exclude a cavitary lesion 3 opacities in the bilateral upper lobes could represent scarring however the absence of comparison exam recommend short interval followup radiograph or ct thorax to document resolution,pleural_effusion|cardiomegaly|opacity|no_acute,right
OPENI_003625,FINDINGS: The lungs are clear. The cardiomediastinal silhouette is within normal limits. No pneumothorax or pleural effusion.. IMPRESSION: Negative chest .,findings the lungs are clear the cardiomediastinal silhouette is within normal limits no pneumothorax or pleural effusion impression negative chest,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_005363,FINDINGS: . IMPRESSION: No focal lung consolidation. No pneumothorax or large pleural effusion. There is marked cardiomegaly. Aortic calcifications consistent with atherosclerotic disease. Degenerative changes of the thoracic spine and right shoulder.,findings impression no focal lung consolidation no pneumothorax or large pleural effusion there is marked cardiomegaly aortic calcifications consistent with atherosclerotic disease degenerative changes of the thoracic spine and right shoulder,pleural_effusion|consolidation|cardiomegaly,right
OPENI_003793,"FINDINGS: The cardiomediastinal silhouette is within normal limits for appearance. No focal areas of pulmonary consolidation. Calcified lymph XXXX are identified in the left infrahilar region. No pneumothorax. No pleural effusion. No acute, displaced rib fractures identified.. IMPRESSION: 1. No acute intrathoracic abnormality.",findings the cardiomediastinal silhouette is within normal limits for appearance no focal areas of pulmonary consolidation calcified lymph xxxx are identified in the left infrahilar region no pneumothorax no pleural effusion no acute displaced rib fractures identified impression 1 no acute intrathoracic abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,left
OPENI_006589,"FINDINGS: Right jugular XXXX catheter present with tip overlying the lower SVC. Curvilinear density projecting over the upper chest appears external on the lateral projection. Correlate clinically. Normal heart size and mediastinal contour appear normal pulmonary vascularity. XXXX scar/subsegmental atelectasis in the lingula. No focal airspace consolidation, pleural effusion, or pneumothorax. No acute osseous findings. Mild degenerative changes of the spine.. IMPRESSION: No acute cardiopulmonary findings.",findings right jugular xxxx catheter present with tip overlying the lower svc curvilinear density projecting over the upper chest appears external on the lateral projection correlate clinically normal heart size and mediastinal contour appear normal pulmonary vascularity xxxx scar subsegmental atelectasis in the lingula no focal airspace consolidation pleural effusion or pneumothorax no acute osseous findings mild degenerative changes of the spine impression no acute cardiopulmonary findings,pleural_effusion|consolidation|cardiomegaly|atelectasis|no_acute,right
OPENI_003384,FINDINGS: . IMPRESSION: No comparison chest x-XXXX. Well-expanded and clear lungs. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified.,findings impression no comparison chest x-xxxx well-expanded and clear lungs mediastinal contour within normal limits no acute cardiopulmonary abnormality identified,no_acute,unspecified
OPENI_002587,FINDINGS: No pneumothorax. Heart size is normal. No large pleural effusions. No focal airspace consolidation.. IMPRESSION: No acute cardiopulmonary abnormalities.,findings no pneumothorax heart size is normal no large pleural effusions no focal airspace consolidation impression no acute cardiopulmonary abnormalities,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_002597,FINDINGS: Lungs are clear bilaterally. Cardiac and mediastinal silhouettes are normal. Pulmonary vasculature is normal. No pneumothorax or pleural effusion. No acute bony abnormality.. IMPRESSION: No acute cardiopulmonary abnormality.,findings lungs are clear bilaterally cardiac and mediastinal silhouettes are normal pulmonary vasculature is normal no pneumothorax or pleural effusion no acute bony abnormality impression no acute cardiopulmonary abnormality,pleural_effusion|no_acute,bilateral
OPENI_001375,FINDINGS: Normal heart. Clear lungs. Stable calcified granuloma left midlung. No pneumothorax. No pleural effusion. Midline trachea.. IMPRESSION: Normal chest exam.,findings normal heart clear lungs stable calcified granuloma left midlung no pneumothorax no pleural effusion midline trachea impression normal chest exam,pleural_effusion|no_acute,left
OPENI_002411,FINDINGS: There is mild hyperinflation. There is no focal consolidation. There is no pneumothorax or large pleural effusion. The cardiomediastinal contours are grossly unremarkable. The heart size is within normal limits. cardiac XXXX generator overlies the left upper thorax with XXXX XXXX tips overlying the right atrium and ventricles.. IMPRESSION: No acute cardiopulmonary findings. .,findings there is mild hyperinflation there is no focal consolidation there is no pneumothorax or large pleural effusion the cardiomediastinal contours are grossly unremarkable the heart size is within normal limits cardiac xxxx generator overlies the left upper thorax with xxxx xxxx tips overlying the right atrium and ventricles impression no acute cardiopulmonary findings,pleural_effusion|consolidation|cardiomegaly|no_acute,right
OPENI_004261,FINDINGS: There is a moderate right-sided pneumothorax measuring approximately 3.3 cm in the right apex. There is a minimally displaced right lateral 8th rib fracture and probable nondisplaced right lateral 7th rib fracture. Cardiomediastinal silhouette is within normal limits. Left lung is clear.. IMPRESSION: 1. Moderate right-sided pneumothorax measuring approximately 3.3 cm in the right apex. 2. Minimally displaced right lateral 8th rib fracture probable nondisplaced right lateral 7th rib fracture.,findings there is a moderate right-sided pneumothorax measuring approximately 3 3 cm in the right apex there is a minimally displaced right lateral 8th rib fracture and probable nondisplaced right lateral 7th rib fracture cardiomediastinal silhouette is within normal limits left lung is clear impression 1 moderate right-sided pneumothorax measuring approximately 3 3 cm in the right apex 2 minimally displaced right lateral 8th rib fracture probable nondisplaced right lateral 7th rib fracture,cardiomegaly|no_acute,right
OPENI_001761,"FINDINGS: Lung volumes are decreased from XXXX, and there is resultant bronchovascular crowding. No evidence of focal airspace disease. No definite pleural effusion or pneumothorax. Cardiomediastinal silhouette is within normal limits given the low lung volumes. No free subdiaphragmatic air. Grossly stable mild degenerative changes of the right lower thoracic spine.. IMPRESSION: No acute pulmonary disease.",findings lung volumes are decreased from xxxx and there is resultant bronchovascular crowding no evidence of focal airspace disease no definite pleural effusion or pneumothorax cardiomediastinal silhouette is within normal limits given the low lung volumes no free subdiaphragmatic air grossly stable mild degenerative changes of the right lower thoracic spine impression no acute pulmonary disease,pleural_effusion|cardiomegaly|no_acute,right
OPENI_002657,FINDINGS: Soft tissue neck. The airway is XXXX. No laryngeal edema. Laryngeal XXXX intact. Cervical spine intact. Chest. The heart is large. Diffuse parahilar and alveolar consolidations are present. Bilateral costophrenic XXXX blunting is present.. IMPRESSION: 1. Soft tissue neck negative. 2. Chest. Heart failure with pulmonary alveolar edema and pleural effusion.,findings soft tissue neck the airway is xxxx no laryngeal edema laryngeal xxxx intact cervical spine intact chest the heart is large diffuse parahilar and alveolar consolidations are present bilateral costophrenic xxxx blunting is present impression 1 soft tissue neck negative 2 chest heart failure with pulmonary alveolar edema and pleural effusion,pleural_effusion|consolidation|congestion,bilateral
OPENI_004428,FINDINGS: Lungs are clear. No pleural effusions or pneumothoraces. Heart and mediastinum of normal size and contour.. IMPRESSION: Clear lungs.,findings lungs are clear no pleural effusions or pneumothoraces heart and mediastinum of normal size and contour impression clear lungs,pleural_effusion|no_acute,unspecified
OPENI_005461,FINDINGS: The heart is normal in size. The mediastinum is unremarkable. The lungs are clear.. IMPRESSION: No acute disease.,findings the heart is normal in size the mediastinum is unremarkable the lungs are clear impression no acute disease,no_acute,unspecified
OPENI_004376,FINDINGS: The lungs are clear. There are calcified left hilar lymph XXXX. The heart and mediastinum are normal. The skeletal structures are notable for an old apparent fracture at T12-L1 or congenital fusion unchanged from the prior study.. IMPRESSION: 1. No acute pulmonary disease. 2. Possible old injury or developmental anomaly partially T12-L1.,findings the lungs are clear there are calcified left hilar lymph xxxx the heart and mediastinum are normal the skeletal structures are notable for an old apparent fracture at t12-l1 or congenital fusion unchanged from the prior study impression 1 no acute pulmonary disease 2 possible old injury or developmental anomaly partially t12-l1,no_acute,left
OPENI_006298,FINDINGS: Heart size and pulmonary vascularity appear within normal limits. Calcified granuloma is present in the right base. No pneumothorax or pleural effusion is seen. In the lateral right base is identified an ill-defined somewhat oblong opacity. This was not present on the previous study. The remainder of the lungs appear clear.. IMPRESSION: 1. Ill-defined oblong opacity in the lateral right base. This may represent pleural based process. The exact XXXX is unclear. Followup exam is suggested to confirm clearing or stability.,findings heart size and pulmonary vascularity appear within normal limits calcified granuloma is present in the right base no pneumothorax or pleural effusion is seen in the lateral right base is identified an ill-defined somewhat oblong opacity this was not present on the previous study the remainder of the lungs appear clear impression 1 ill-defined oblong opacity in the lateral right base this may represent pleural based process the exact xxxx is unclear followup exam is suggested to confirm clearing or stability,pleural_effusion|cardiomegaly|opacity|no_acute,right
OPENI_000477,FINDINGS: The heart is normal in size and contour. There is no mediastinal widening. The lungs are clear bilaterally. No large pleural effusion or pneumothorax. The XXXX are intact.. IMPRESSION: No acute cardiopulmonary abnormalities.,findings the heart is normal in size and contour there is no mediastinal widening the lungs are clear bilaterally no large pleural effusion or pneumothorax the xxxx are intact impression no acute cardiopulmonary abnormalities,pleural_effusion|no_acute,bilateral
OPENI_004036,FINDINGS: Heart size is within normal limits. Trachea is midline. The lung volumes are slightly on the low side. Lungs are otherwise clear without pleural effusion or pneumothorax. No focal consolidations. No bony or soft tissue abnormalities.. IMPRESSION: No acute cardiopulmonary abnormality.,findings heart size is within normal limits trachea is midline the lung volumes are slightly on the low side lungs are otherwise clear without pleural effusion or pneumothorax no focal consolidations no bony or soft tissue abnormalities impression no acute cardiopulmonary abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_006092,"FINDINGS: Borderline cardiomegaly, XXXX at XXXX partially accentuated by low lung volumes. Right upper lobe calcified granuloma. No focal consolidation, pneumothorax or large pleural effusion. Negative for acute bone abnormality.. IMPRESSION: Low lung volumes, otherwise clear.",findings borderline cardiomegaly xxxx at xxxx partially accentuated by low lung volumes right upper lobe calcified granuloma no focal consolidation pneumothorax or large pleural effusion negative for acute bone abnormality impression low lung volumes otherwise clear,pleural_effusion|consolidation|cardiomegaly|no_acute,right
OPENI_003090,FINDINGS: . IMPRESSION: Heart size is normal. Lungs are clear. Minimal platelike atelectasis left base.,findings impression heart size is normal lungs are clear minimal platelike atelectasis left base,cardiomegaly|atelectasis|no_acute,left
OPENI_005383,FINDINGS: There are no focal areas of consolidation. No pleural effusions. No pneumothorax. Heart size within normal limits. Calcified granulomas. Degenerative changes thoracic spine.. IMPRESSION: ,findings there are no focal areas of consolidation no pleural effusions no pneumothorax heart size within normal limits calcified granulomas degenerative changes thoracic spine impression,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_005696,"FINDINGS: The cardiomediastinal silhouette is normal in size and contour. Low lung volumes without focal consolidation, pneumothorax or large pleural effusion. Negative for acute bone abnormality.. IMPRESSION: Low lung volumes, otherwise clear.",findings the cardiomediastinal silhouette is normal in size and contour low lung volumes without focal consolidation pneumothorax or large pleural effusion negative for acute bone abnormality impression low lung volumes otherwise clear,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_003440,"FINDINGS: Heart size normal. Lungs XXXX clear. XXXX XXXX normal. No pneumonia, effusions, edema, pneumothorax, adenopathy, nodules or masses.. IMPRESSION: Normal chest",findings heart size normal lungs xxxx clear xxxx xxxx normal no pneumonia effusions edema pneumothorax adenopathy nodules or masses impression normal chest,pleural_effusion|pneumonia|cardiomegaly|congestion|no_acute,unspecified
OPENI_001407,"FINDINGS: The lungs are clear, and without focal air space opacity. The cardiomediastinal silhouette is normal in size and contour, and stable. There is no pneumothorax large pleural effusion.. IMPRESSION: No acute cardiopulmonary abnormality.",findings the lungs are clear and without focal air space opacity the cardiomediastinal silhouette is normal in size and contour and stable there is no pneumothorax large pleural effusion impression no acute cardiopulmonary abnormality,pleural_effusion|cardiomegaly|opacity|no_acute,unspecified
OPENI_005479,"FINDINGS: Heart size within normal limits. Small, nodular opacity in the right upper lobe. This does not look like an acute infiltrate, and more XXXX represents a granuloma. No pneumothorax or effusions.. IMPRESSION: No acute findings, no evidence for active TB.",findings heart size within normal limits small nodular opacity in the right upper lobe this does not look like an acute infiltrate and more xxxx represents a granuloma no pneumothorax or effusions impression no acute findings no evidence for active tb,pleural_effusion|cardiomegaly|opacity|no_acute,right
OPENI_000562,FINDINGS: Mediastinal contours are normal. Lungs are clear. There is no pneumothorax or large pleural effusion.. IMPRESSION: No acute cardiopulmonary abnormality.,findings mediastinal contours are normal lungs are clear there is no pneumothorax or large pleural effusion impression no acute cardiopulmonary abnormality,pleural_effusion|no_acute,unspecified
OPENI_005234,FINDINGS: The heart is normal in size. The mediastinum is unremarkable. The lungs are clear.. IMPRESSION: No acute disease.,findings the heart is normal in size the mediastinum is unremarkable the lungs are clear impression no acute disease,no_acute,unspecified
OPENI_001091,"FINDINGS: Stable obscuration of the left cardiac XXXX, XXXX representing left pleural thickening. Stable nodular opacity within the left midlung. The lungs are clear bilaterally with no focal consolidation, pleural effusions, or pneumothoraces. Cardiomediastinal silhouette is stable. XXXX are unremarkable.. IMPRESSION: 1. No acute cardiopulmonary abnormality. 2. No evidence of tuberculosis.",findings stable obscuration of the left cardiac xxxx xxxx representing left pleural thickening stable nodular opacity within the left midlung the lungs are clear bilaterally with no focal consolidation pleural effusions or pneumothoraces cardiomediastinal silhouette is stable xxxx are unremarkable impression 1 no acute cardiopulmonary abnormality 2 no evidence of tuberculosis,pleural_effusion|consolidation|cardiomegaly|opacity|no_acute,left
OPENI_001567,"FINDINGS: The trachea is midline. Cardio mediastinal silhouette is normal in contour with overlying sternotomy XXXX. The lungs are clear without acute infiltrate, effusion or pneumothorax. The visualized bony structures reveal no fractures or dislocations.. IMPRESSION: No acute abnormalities.",findings the trachea is midline cardio mediastinal silhouette is normal in contour with overlying sternotomy xxxx the lungs are clear without acute infiltrate effusion or pneumothorax the visualized bony structures reveal no fractures or dislocations impression no acute abnormalities,pleural_effusion|opacity|no_acute,unspecified
OPENI_000504,"FINDINGS: The heart is normal in size and contour. The lungs are clear, without evidence of infiltrate. There is no pneumothorax or effusion.. IMPRESSION: No acute cardiopulmonary disease.",findings the heart is normal in size and contour the lungs are clear without evidence of infiltrate there is no pneumothorax or effusion impression no acute cardiopulmonary disease,pleural_effusion|opacity|no_acute,unspecified
OPENI_005415,FINDINGS: The cardiac silhouette mediastinal contours are within normal limits. There is no definite focal infiltrate. There is no large pleural effusion. There is no pneumothorax.. IMPRESSION: No acute cardiopulmonary disease.,findings the cardiac silhouette mediastinal contours are within normal limits there is no definite focal infiltrate there is no large pleural effusion there is no pneumothorax impression no acute cardiopulmonary disease,pleural_effusion|opacity|no_acute,unspecified
OPENI_005355,"FINDINGS: The cardiomediastinal silhouette is within normal limits for size and contour. The lungs are normally inflated without evidence of focal airspace disease, pleural effusion, or pneumothorax. Osseous structures are within normal limits for patient age... IMPRESSION: 1. No acute radiographic cardiopulmonary process.",findings the cardiomediastinal silhouette is within normal limits for size and contour the lungs are normally inflated without evidence of focal airspace disease pleural effusion or pneumothorax osseous structures are within normal limits for patient age impression 1 no acute radiographic cardiopulmonary process,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_003519,FINDINGS: Cardiomediastinal silhouette and pulmonary vasculature are within normal limits. Lungs are clear. No pneumothorax or pleural effusion. No acute osseous findings.. IMPRESSION: No acute cardiopulmonary findings.,findings cardiomediastinal silhouette and pulmonary vasculature are within normal limits lungs are clear no pneumothorax or pleural effusion no acute osseous findings impression no acute cardiopulmonary findings,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_002365,"FINDINGS: Frontal and lateral views of the chest show an unchanged cardiomediastinal silhouette. Normal mediastinal contour, pulmonary XXXX and vasculature, central airways and aeration of the lungs. The inferior posterior sulcus is excluded.. IMPRESSION: No acute or active cardiac or pulmonary disease process. Cannot exclude small pleural effusions.",findings frontal and lateral views of the chest show an unchanged cardiomediastinal silhouette normal mediastinal contour pulmonary xxxx and vasculature central airways and aeration of the lungs the inferior posterior sulcus is excluded impression no acute or active cardiac or pulmonary disease process cannot exclude small pleural effusions,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_004039,FINDINGS: Interstitial markings are diffusely prominent throughout both lungs. Heart size is normal. Pulmonary XXXX normal.. IMPRESSION: Diffuse fibrosis. No visible focal acute disease.,findings interstitial markings are diffusely prominent throughout both lungs heart size is normal pulmonary xxxx normal impression diffuse fibrosis no visible focal acute disease,cardiomegaly|no_acute,unspecified
OPENI_004696,"FINDINGS: . IMPRESSION: Heart size is normal and lungs are clear. No pneumothorax, effusion, or pneumonia.",findings impression heart size is normal and lungs are clear no pneumothorax effusion or pneumonia,pleural_effusion|pneumonia|cardiomegaly|no_acute,unspecified
OPENI_002663,"FINDINGS: The heart size is normal. The lungs are clear without focal airspace opacity, pleural effusion, or pneumothorax. The osseous structures are intact. There are degenerative changes within the XXXX bilaterally and left acromioclavicular joint. XXXX XXXX in the soft tissues of the right upper extremity.. IMPRESSION: No acute cardiopulmonary findings.",findings the heart size is normal the lungs are clear without focal airspace opacity pleural effusion or pneumothorax the osseous structures are intact there are degenerative changes within the xxxx bilaterally and left acromioclavicular joint xxxx xxxx in the soft tissues of the right upper extremity impression no acute cardiopulmonary findings,pleural_effusion|cardiomegaly|opacity|no_acute,right
OPENI_005516,FINDINGS: Normal cardiomediastinal silhouette. There is no focal consolidation. There are no XXXX of a large pleural effusion. There is no pneumothorax. There is no acute bony abnormality seen.. IMPRESSION: There is no radiographic evidence of acute cardiopulmonary disease.,findings normal cardiomediastinal silhouette there is no focal consolidation there are no xxxx of a large pleural effusion there is no pneumothorax there is no acute bony abnormality seen impression there is no radiographic evidence of acute cardiopulmonary disease,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_006466,FINDINGS: . IMPRESSION: Increasing cardiomegaly. No effusions. Minimal interstitial edema.,findings impression increasing cardiomegaly no effusions minimal interstitial edema,pleural_effusion|cardiomegaly|congestion,unspecified
OPENI_001783,"FINDINGS: The cardiomediastinal silhouette and vasculature are within normal limits for size and contour. XXXX right lower lung opacity XXXX represents combination of soft tissue overlay and minimal atelectasis. No focal airspace consolidation, pleural effusion, or pneumothorax. Osseous structures are within normal limits for patient age.. IMPRESSION: 1. No acute radiographic cardiopulmonary process.",findings the cardiomediastinal silhouette and vasculature are within normal limits for size and contour xxxx right lower lung opacity xxxx represents combination of soft tissue overlay and minimal atelectasis no focal airspace consolidation pleural effusion or pneumothorax osseous structures are within normal limits for patient age impression 1 no acute radiographic cardiopulmonary process,pleural_effusion|consolidation|cardiomegaly|atelectasis|opacity|no_acute,right
OPENI_002288,"FINDINGS: The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion.. Scattered calcified granulomas noted. Cardio mediastinal silhouette is unremarkable. Visualized osseous structures of the thorax demonstrate mild multilevel degenerative disc disease of the thoracolumbar spine without acute abnormality.. IMPRESSION: No acute cardiopulmonary abnormality.",findings the lungs are clear bilaterally specifically no evidence of focal consolidation pneumothorax or pleural effusion scattered calcified granulomas noted cardio mediastinal silhouette is unremarkable visualized osseous structures of the thorax demonstrate mild multilevel degenerative disc disease of the thoracolumbar spine without acute abnormality impression no acute cardiopulmonary abnormality,pleural_effusion|consolidation|no_acute,bilateral
OPENI_000062,"FINDINGS: . IMPRESSION: Comparison XXXX, XXXX. Well-expanded and clear lungs. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified. Stable chest.",findings impression comparison xxxx xxxx well-expanded and clear lungs mediastinal contour within normal limits no acute cardiopulmonary abnormality identified stable chest,no_acute,unspecified
OPENI_003551,FINDINGS: Trachea is midline. Normal heart. Clear lungs. No pneumothorax. No pleural effusion.. IMPRESSION: Normal chest exam.,findings trachea is midline normal heart clear lungs no pneumothorax no pleural effusion impression normal chest exam,pleural_effusion|no_acute,unspecified
OPENI_002458,FINDINGS: There is a moderate amount of retained contrast within the distal esophagus. There is no evidence of aspiration. A 3.0 cm nodule is present within the right hilum. No moderate to large pleural effusion or pneumothorax is identified. The cardiomediastinal silhouette is within normal limits. The pulmonary vasculature is normal.. IMPRESSION: 1. Retained contrast in the distal esophagus. 2. Unchanged right hilar mass.,findings there is a moderate amount of retained contrast within the distal esophagus there is no evidence of aspiration a 3 0 cm nodule is present within the right hilum no moderate to large pleural effusion or pneumothorax is identified the cardiomediastinal silhouette is within normal limits the pulmonary vasculature is normal impression 1 retained contrast in the distal esophagus 2 unchanged right hilar mass,pleural_effusion|cardiomegaly|no_acute,right
OPENI_001596,"FINDINGS: The heart is mild enlarged. Central pulmonary vascularity is again accentuated. There are also mild increased interstitial markings without focal consolidation or pleural effusion.. IMPRESSION: Mild stable cardiomegaly with mild central pulmonary vascular congestion and interstitial accentuation, XXXX edema.",findings the heart is mild enlarged central pulmonary vascularity is again accentuated there are also mild increased interstitial markings without focal consolidation or pleural effusion impression mild stable cardiomegaly with mild central pulmonary vascular congestion and interstitial accentuation xxxx edema,pleural_effusion|consolidation|cardiomegaly|congestion,unspecified
OPENI_003939,FINDINGS: Endotracheal tube and NG tube have been removed. Mild patchy bilateral airspace disease. There are small bilateral pleural effusions. No pneumothorax. Heart and mediastinum are stable with normal size heart. Degenerative changes in the spine.. IMPRESSION: Small bilateral pleural effusions with a few scattered areas of patchy bilateral airspace disease.,findings endotracheal tube and ng tube have been removed mild patchy bilateral airspace disease there are small bilateral pleural effusions no pneumothorax heart and mediastinum are stable with normal size heart degenerative changes in the spine impression small bilateral pleural effusions with a few scattered areas of patchy bilateral airspace disease,pleural_effusion|no_acute,bilateral
OPENI_000032,"FINDINGS: The heart is normal in size. The mediastinal contours are within normal limits. There are numerous bilateral pulmonary nodules of varying sizes. The largest is noted in the left lower lobe, posteriorly measuring approximately 7.0 cm. No acute infiltrate or pleural effusion are appreciated.. IMPRESSION: Numerous bilateral pulmonary nodules with dominant nodule/mass in the left lower lung. Diagnostic considerations would include primary lung carcinoma with metastatic nodules versus secondary metastatic disease from known brain tumor. Suggest clinical correlation and further imaging XXXX examination.",findings the heart is normal in size the mediastinal contours are within normal limits there are numerous bilateral pulmonary nodules of varying sizes the largest is noted in the left lower lobe posteriorly measuring approximately 7 0 cm no acute infiltrate or pleural effusion are appreciated impression numerous bilateral pulmonary nodules with dominant nodule mass in the left lower lung diagnostic considerations would include primary lung carcinoma with metastatic nodules versus secondary metastatic disease from known brain tumor suggest clinical correlation and further imaging xxxx examination,pleural_effusion|opacity|no_acute,left
