pair_id,cmi_score,hindi_prop_v2
P00911,0.345679012345679,0.5616438356164384
P00716,0.3978494623655914,0.5764705882352941
P00866,0.5277777777777778,0.6716417910447762
P00876,0.4352941176470588,0.7583892617449665
P01350,0.532258064516129,0.8181818181818182
P01957,0.3943661971830985,0.6307692307692307
P00398,0.3618421052631579,0.734375
P00760,0.4636363636363636,0.78
P00649,0.4096385542168674,0.7686567164179104
P01857,0.5,0.7586206896551724
P01807,0.3764705882352941,0.5128205128205128
P02209,0.4426229508196721,0.5964912280701754
P02870,0.391304347826087,0.6119402985074627
P02420,0.4459459459459459,0.640625
P01101,0.4677419354838709,0.7735849056603774
P01508,0.4098360655737705,0.6363636363636364
P02009,0.0,0.0
P01456,0.4857142857142857,0.8620689655172413
P02648,0.3883495145631068,0.6086956521739131
P00999,0.3790322580645161,0.7321428571428571
P01753,0.5,0.7283950617283951
P00504,0.43,0.5842696629213483
P01365,0.5304347826086957,0.8073394495412844
P01695,0.3924050632911392,0.7153846153846154
P02129,0.4025974025974026,0.6351351351351351
P00520,0.4224137931034483,0.7095238095238096
P02847,0.3922204213938411,0.609981515711645
P02284,0.3278688524590163,0.5094339622641509
P02646,0.4319526627218935,0.7086092715231788
P02532,0.4705882352941176,0.7191011235955056
P02264,0.4013157894736842,0.8157894736842105
P00717,0.3366336633663366,0.6208333333333333
P01648,0.360655737704918,0.7115384615384616
P00690,0.4505494505494505,0.5862068965517241
P00925,0.4189189189189189,0.578125
P01388,0.4,0.7723577235772358
P02188,0.453125,0.8727272727272727
P01666,0.4605263157894737,0.7575757575757576
P02783,0.4426229508196721,0.7407407407407407
P00719,0.4464285714285714,0.7613636363636364
P02868,0.3896713615023474,0.7005649717514124
P00939,0.4536082474226804,0.75
P00986,0.334975369458128,0.578125
P01856,0.5119047619047619,0.8472222222222222
P02166,0.4416666666666666,0.8383838383838383
P00605,0.4117647058823529,0.6724137931034483
P00490,0.455026455026455,0.7329192546583851
P00478,0.4782608695652174,0.7024793388429752
P00008,0.4426229508196721,0.6792452830188679
P02307,0.4444444444444444,0.7323943661971831
P02555,0.3670886075949367,0.6666666666666666
P00677,0.4769230769230769,0.8103448275862069
P01989,0.5111111111111111,0.8504672897196262
P01396,0.4725274725274725,0.76
P02941,0.4193548387096774,0.6074766355140186
P01488,0.4712643678160919,0.6987951807228916
P02348,0.4318181818181818,0.6329113924050633
P00765,0.3243243243243243,0.625
P01722,0.46875,0.7818181818181819
P01929,0.4285714285714285,0.803030303030303
P01892,0.4714285714285714,0.6379310344827587
P01599,0.5333333333333333,0.7450980392156863
P00732,0.379746835443038,0.696969696969697
P01964,0.4112903225806452,0.7628865979381443
P01714,0.5068493150684932,0.7611940298507462
P02083,0.5106382978723404,0.8024691358024691
P02525,0.3977272727272727,0.6455696202531646
P01053,0.3924050632911392,0.7
P02350,0.2959183673469387,0.6703296703296703
P00131,0.4264705882352941,0.75
P01125,0.3928571428571428,0.7397260273972602
P01736,0.4042553191489361,0.7073170731707317
P02290,0.4814814814814814,0.8378378378378378
P02337,0.3891891891891892,0.6688311688311688
P01848,0.4051724137931034,0.6699029126213593
P00941,0.4166666666666667,0.7727272727272727
P02365,0.5578947368421052,0.7954545454545454
P01941,0.4756097560975609,0.7333333333333333
P00867,0.4666666666666667,0.7372881355932204
P02572,0.5060240963855421,0.6794871794871795
P00175,0.546875,0.8545454545454545
P01120,0.3934426229508196,0.7925531914893617
P00247,0.3863636363636363,0.7222222222222222
P00143,0.4705882352941176,0.6585365853658537
P01549,0.4444444444444444,0.6941176470588235
P02128,0.425,0.6428571428571429
P02382,0.4782608695652174,0.7380952380952381
P02965,0.375,0.6336633663366337
P02344,0.5529411764705883,0.7638888888888888
P00977,0.4310344827586206,0.6981132075471698
P00260,0.4065420560747663,0.7401129943502824
P02694,0.3051948051948052,0.48951048951048953
P01005,0.3661971830985915,0.5652173913043478
P01458,0.4700854700854701,0.6571428571428571
P00836,0.4105263157894737,0.5795454545454546
P00706,0.3446327683615819,0.625
P02198,0.6071428571428571,0.8051948051948052
P02084,0.4339622641509434,0.797752808988764
P01572,0.4868421052631579,0.8059701492537313
P00563,0.5238095238095238,0.8082191780821918
P00782,0.3495145631067961,0.675
P00397,0.5116279069767442,0.654320987654321
P02455,0.5042735042735043,0.7
P00396,0.4354838709677419,0.7431192660550459
P02388,0.3630952380952381,0.6527777777777778
P01149,0.3426573426573426,0.664
P02678,0.4411764705882353,0.6666666666666666
P00171,0.4683544303797468,0.6578947368421053
P02755,0.4605263157894737,0.6176470588235294
P00169,0.37,0.6707317073170732
P02710,0.358974358974359,0.7571428571428571
P00208,0.4473684210526316,0.7857142857142857
P01942,0.5370370370370371,0.6938775510204082
P00643,0.4573643410852713,0.8144329896907216
P00899,0.4925373134328358,0.782608695652174
P02884,0.4047619047619047,0.5324675324675324
P00676,0.40625,0.7441860465116279
P02890,0.4125874125874126,0.6097560975609756
P01179,0.5068493150684932,0.7777777777777778
P00785,0.4607843137254901,0.8085106382978723
P00402,0.4931506849315068,0.9152542372881356
P02821,0.39,0.5172413793103449
P02997,0.3841059602649007,0.6338028169014085
P01947,0.4262295081967213,0.8130841121495327
P00721,0.4099378881987577,0.6619718309859155
P00064,0.4418604651162791,0.75177304964539
P01899,0.423469387755102,0.7215909090909091
P00447,0.45,0.704225352112676
P02413,0.4387755102040816,0.7857142857142857
P00226,0.4534883720930232,0.6710526315789473
P02818,0.4545454545454545,0.7777777777777778
P01612,0.4805194805194805,0.7536231884057971
P01646,0.0,0.0
P02723,0.3484848484848485,0.6949152542372882
P01756,0.5294117647058824,0.7614678899082569
P02022,0.5277777777777778,0.7563025210084033
P02885,0.3579545454545454,0.684931506849315
P02611,0.3902439024390244,0.6619718309859155
P00914,0.4114832535885167,0.6964285714285714
P00627,0.1758241758241758,0.24096385542168675
P01364,0.4756097560975609,0.6417910447761194
P01561,0.4776119402985074,0.6923076923076923
P00347,0.4583333333333333,0.734375
P00687,0.4186046511627907,0.6639344262295082
P01260,0.4578313253012048,0.7428571428571429
P00371,0.436241610738255,0.8130081300813008
P02504,0.4432989690721649,0.7444444444444445
P01399,0.4871794871794871,0.7019230769230769
P02023,0.3944954128440367,0.6938775510204082
P01956,0.515625,0.7719298245614035
P02389,0.3881578947368421,0.8145161290322581
P01986,0.352112676056338,0.7368421052631579
P00536,0.4161073825503356,0.6785714285714286
P02982,0.424,0.6986301369863014
P02530,0.453781512605042,0.7916666666666666
P00989,0.4131736526946107,0.6992481203007519
P00686,0.3950617283950617,0.5986394557823129
P02261,0.3893805309734513,0.6804123711340206
P02313,0.2087542087542087,0.34814814814814815
P00416,0.4056603773584906,0.6820512820512821
P01575,0.4819277108433735,0.7333333333333333
P02508,0.361344537815126,0.6732673267326733
P00404,0.4722222222222222,0.796875
P01126,0.3370786516853932,0.5465116279069767
P00710,0.4875,0.7222222222222222
P02178,0.464,0.6846846846846847
P00057,0.4590163934426229,0.7407407407407407
P01587,0.4647887323943662,0.75
P00307,0.44,0.7846153846153846
P02922,0.4520547945205479,0.7089552238805971
P02969,0.3958333333333333,0.5217391304347826
P01144,0.4574468085106383,0.5555555555555556
P00204,0.2653061224489796,0.4782608695652174
P00935,0.5,0.8245614035087719
P01562,0.2020725388601036,0.33707865168539325
P02809,0.4,0.7435897435897436
P00438,0.3333333333333333,0.5966386554621849
P02278,0.4096385542168674,0.6842105263157895
P01566,0.4242424242424242,0.7801418439716312
P02747,0.4556962025316455,0.6197183098591549
P01746,0.5,0.8023255813953488
P00628,0.375,0.7047619047619048
P02635,0.4285714285714285,0.5185185185185185
P01330,0.5,0.7532467532467533
P01273,0.5309734513274337,0.8085106382978723
P01015,0.4579439252336448,0.71875
P02396,0.3636363636363636,0.5078125
P00013,0.4772727272727273,0.7215189873417721
P01213,0.3684210526315789,0.5192307692307693
P01480,0.5309734513274337,0.865979381443299
P00788,0.4382022471910112,0.676056338028169
P01038,0.4714285714285714,0.8064516129032258
P02655,0.5434782608695652,0.9024390243902439
P01608,0.46,0.7415730337078652
P01434,0.4485981308411215,0.7727272727272727
P00518,0.3862068965517241,0.688
P00083,0.4022988505747126,0.717948717948718
P00607,0.4379084967320261,0.8943089430894309
P01798,0.4444444444444444,0.9166666666666666
P01702,0.3550295857988165,0.7122302158273381
P02644,0.3947368421052631,0.6836734693877551
P00644,0.5232558139534884,0.7922077922077922
P01727,0.3688524590163934,0.7628865979381443
P01303,0.3409090909090909,0.7142857142857143
P00462,0.4521739130434782,0.7070707070707071
P00616,0.3763440860215054,0.6987951807228916
P00272,0.5254237288135594,0.7647058823529411
P00231,0.4187725631768953,0.7649572649572649
P00182,0.4195402298850574,0.5950920245398773
P01840,0.3790322580645161,0.6203703703703703
P02195,0.3839285714285714,0.75
P00137,0.3902439024390244,0.6363636363636364
P02176,0.5257731958762887,0.8674698795180723
P02798,0.4271844660194174,0.7674418604651163
P02630,0.5232558139534884,0.8
P00420,0.3402061855670103,0.7
P02212,0.1684210526315789,0.32727272727272727
P02202,0.4714285714285714,0.6935483870967742
P00311,0.437037037037037,0.7567567567567568
P02748,0.4387755102040816,0.6551724137931034
P02438,0.4126984126984127,0.7230046948356808
P01035,0.4347826086956521,0.625
P01287,0.4107142857142857,0.6804123711340206
P00454,0.3636363636363636,0.5405405405405406
P02339,0.4850746268656716,0.7350427350427351
P00362,0.5918367346938775,0.7777777777777778
P00799,0.4032258064516129,0.6666666666666666
P02204,0.4125,0.618421052631579
P00873,0.4748858447488584,0.7817258883248731
P01008,0.4647887323943662,0.6567164179104478
P02421,0.3717948717948718,0.7384615384615385
P00189,0.4444444444444444,0.7464788732394366
P02093,0.4769230769230769,0.8035714285714286
P00767,0.2022160664819944,0.2873900293255132
P00243,0.3859649122807017,0.6666666666666666
P01133,0.4270833333333333,0.6395348837209303
P01925,0.4954954954954955,0.7920792079207921
P01370,0.4361702127659574,0.7647058823529411
P00842,0.33,0.5934065934065934
P02903,0.5480769230769231,0.7422680412371134
P02165,0.44,0.7280701754385965
P02346,0.4966442953020134,0.7446808510638298
P02016,0.4132231404958678,0.6818181818181818
P01468,0.4878048780487805,0.72
P02565,0.4054054054054054,0.6739130434782609
P00812,0.4868421052631579,0.7794117647058824
P01532,0.2,0.5
P00581,0.4304635761589404,0.8188976377952756
P00384,0.4354838709677419,0.7169811320754716
P01104,0.4761904761904761,0.7222222222222222
P00354,0.4821428571428571,0.7346938775510204
P02657,0.3380281690140845,0.5606060606060606
P01043,0.5,0.7162162162162162
P02168,0.4328358208955223,0.6910569105691057
P02076,0.3472222222222222,0.5967741935483871
P01494,0.3692307692307692,0.6111111111111112
P01519,0.4423076923076923,0.8089887640449438
P02039,0.4641833810888252,0.75
P00325,0.4782608695652174,0.7662337662337663
P00291,0.4608695652173913,0.6886792452830188
P02638,0.5,0.8205128205128205
P01177,0.4305555555555556,0.703125
P00513,0.4322033898305085,0.6396396396396397
P00456,0.4285714285714285,0.7313432835820896
P02992,0.53125,0.6813186813186813
P01659,0.3977272727272727,0.8421052631578947
P02351,0.5579710144927537,0.8
P02481,0.4391891891891892,0.6617647058823529
P00544,0.5,0.7875
P02249,0.4028776978417266,0.7747747747747747
P01642,0.3424657534246575,0.5
P02512,0.4320987654320987,0.6052631578947368
P00786,0.4645669291338583,0.6972477064220184
P02215,0.5151515151515151,0.8490566037735849
P01630,0.336,0.6055045871559633
P01411,0.5054945054945055,0.8767123287671232
P02899,0.4649122807017544,0.7019230769230769
P01923,0.4246575342465753,0.7272727272727273
P02943,0.3764705882352941,0.6962962962962963
P01158,0.3368421052631579,0.4939759036144578
P00635,0.5192307692307693,0.7906976744186046
P00548,0.4263157894736842,0.6982248520710059
P01990,0.3396226415094339,0.5102040816326531
P02479,0.4146341463414634,0.7464788732394366
P00370,0.4260355029585799,0.6688741721854304
P00002,0.3692307692307692,0.6862745098039216
P02586,0.4032258064516129,0.7281553398058253
P01571,0.5363636363636364,0.7238095238095238
P01270,0.4328358208955223,0.5606060606060606
P01250,0.3949579831932773,0.5963302752293578
P00401,0.3839285714285714,0.6568627450980392
P02828,0.4393939393939394,0.6666666666666666
P01276,0.3896103896103896,0.6764705882352942
P01597,0.4895833333333333,0.8372093023255814
P00746,0.410958904109589,0.6944444444444444
P00127,0.3623188405797101,0.5909090909090909
P01328,0.3790322580645161,0.6574074074074074
P02736,0.4264705882352941,0.631578947368421
P02367,0.3372781065088757,0.5620915032679739
P02560,0.4421052631578947,0.6941176470588235
P01129,0.350210970464135,0.6502463054187192
P01236,0.4025974025974026,0.6716417910447762
P01632,0.413265306122449,0.75625
P02917,0.4791666666666667,0.75
P00998,0.3968253968253968,0.7037037037037037
P00275,0.4196428571428571,0.6534653465346535
P01512,0.4166666666666667,0.8125
P02878,0.4580152671755725,0.7416666666666667
P02793,0.4054054054054054,0.6470588235294118
P01293,0.4390243902439024,0.875
P00575,0.4166666666666667,0.7714285714285715
P00176,0.4554455445544554,0.6989247311827957
P01482,0.5915492957746479,0.7014925373134329
P01055,0.4090909090909091,0.6909090909090909
P00249,0.4285714285714285,0.6964285714285714
P00203,0.4545454545454545,0.819672131147541
P02667,0.4041095890410959,0.680327868852459
P02363,0.4398148148148148,0.7752808988764045
P00197,0.4352941176470588,0.7368421052631579
P00956,0.35,0.7363636363636363
P00808,0.265625,0.5
P00675,0.5540540540540541,0.7868852459016393
P01267,0.410958904109589,0.6724137931034483
P00860,0.3991596638655462,0.7258883248730964
P02730,0.4382022471910112,0.7857142857142857
P00309,0.4615384615384615,0.8333333333333334
P00903,0.5405405405405406,0.7846153846153846
P01574,0.3846153846153846,0.5821917808219178
P02268,0.3880597014925373,0.7547169811320755
P01302,0.4603960396039604,0.7558139534883721
P02495,0.4171779141104294,0.7112676056338029
P00771,0.4155844155844156,0.6571428571428571
P00953,0.4125,0.6470588235294118
P02509,0.4426229508196721,0.675
P01802,0.4077669902912621,0.7469879518072289
P01717,0.5901639344262295,0.8103448275862069
P01343,0.4096385542168674,0.7183098591549296
P02490,0.4224137931034483,0.696969696969697
P00358,0.3866666666666666,0.5652173913043478
P01818,0.3617021276595745,0.5867768595041323
P02503,0.0,0.0
P02383,0.4451219512195122,0.7414965986394558
P00757,0.4736842105263157,0.7349397590361446
P00819,0.0,0.0
P02142,0.4492753623188406,0.7903225806451613
P02418,0.5154639175257731,0.7816091954022989
P00637,0.4356435643564356,0.7582417582417582
P01184,0.4358974358974359,0.6533333333333333
P01324,0.4520547945205479,0.7226890756302521
P02520,0.4431818181818182,0.6052631578947368
P01972,0.527027027027027,0.676056338028169
P01767,0.3720930232558139,0.6666666666666666
P00414,0.5614035087719298,0.7407407407407407
P02035,0.4383561643835616,0.7642276422764228
P02518,0.4461538461538462,0.639344262295082
P02488,0.5299145299145299,0.8383838383838383
P02684,0.4485981308411215,0.7419354838709677
P01969,0.390625,0.6206896551724138
P01457,0.3883495145631068,0.7570621468926554
P02827,0.4629629629629629,0.77
P01625,0.4408602150537634,0.6744186046511628
P00043,0.4153846153846154,0.6129032258064516
P00777,0.4,0.8
P00750,0.431578947368421,0.7654320987654321
P01881,0.4567901234567901,0.704225352112676
P01797,0.4193548387096774,0.5975609756097561
P00971,0.3667953667953668,0.6872037914691943
P01808,0.4558823529411764,0.6333333333333333
P00304,0.4175824175824176,0.782608695652174
P01226,0.5072463768115942,0.7583333333333333
P01403,0.3876651982378855,0.7823834196891192
P00990,0.5256410256410257,0.6986301369863014
P00034,0.4966887417218543,0.7352941176470589
P01376,0.40625,0.7548387096774194
P01112,0.4936708860759494,0.7536231884057971
P02480,0.2681818181818182,0.34328358208955223
P02255,0.5454545454545454,0.711864406779661
P01581,0.5,0.7142857142857143
P01723,0.3828125,0.7129629629629629
P02912,0.4032258064516129,0.6956521739130435
P00011,0.231578947368421,0.3860182370820669
P01355,0.5301204819277109,0.8382352941176471
P00339,0.4705882352941176,0.7936507936507936
P02764,0.3851351351351351,0.6532258064516129
P00059,0.3013698630136986,0.546875
P02091,0.4125,0.6388888888888888
P02136,0.3406593406593406,0.569620253164557
P02590,0.3955696202531645,0.6545454545454545
P01472,0.3592233009708738,0.6777777777777778
P00317,0.423469387755102,0.7317073170731707
P01073,0.4225352112676056,0.6166666666666667
P00913,0.4270833333333333,0.5543478260869565
P01781,0.5064935064935064,0.6417910447761194
P02087,0.3947368421052631,0.8823529411764706
P00801,0.417391304347826,0.7551020408163265
P00251,0.4875,0.8208955223880597
P00731,0.3910891089108911,0.7017543859649122
P02095,0.375,0.8296296296296296
P01846,0.4105263157894737,0.7333333333333333
P00993,0.422077922077922,0.7559055118110236
P01463,0.4823529411764706,0.7391304347826086
P02412,0.4198473282442748,0.5811965811965812
P02551,0.4065040650406504,0.7666666666666667
P01994,0.3684210526315789,0.8333333333333334
P00210,0.4285714285714285,0.7625
P02919,0.3826086956521739,0.5315315315315315
P00683,0.3793103448275862,0.6538461538461539
P02336,0.4436619718309859,0.6935483870967742
P01428,0.5138888888888888,0.6923076923076923
P01865,0.3818181818181818,0.6808510638297872
P02111,0.3947368421052631,0.6868686868686869
P00476,0.3837209302325581,0.6842105263157895
P01164,0.4065934065934066,0.5542168674698795
P00108,0.3964757709251101,0.7752808988764045
P01018,0.452991452991453,0.6972477064220184
P00921,0.4285714285714285,0.6822429906542056
P02102,0.4310344827586206,0.7142857142857143
P00936,0.4024390243902439,0.7397260273972602
P00421,0.4482758620689655,0.8
P02743,0.4814814814814814,0.8309859154929577
P01248,0.3982300884955752,0.7272727272727273
P00642,0.4425675675675675,0.8
P01369,0.4504504504504504,0.7065217391304348
P01915,0.3962264150943396,0.7671232876712328
P02851,0.3807531380753138,0.6367924528301887
P02712,0.3915343915343915,0.6883116883116883
P01558,0.3733333333333333,0.6417910447761194
P02725,0.390625,0.625
P01754,0.495575221238938,0.7980769230769231
P02259,0.4888888888888889,0.7808219178082192
P02837,0.4429530201342282,0.8130081300813008
P02529,0.3766233766233766,0.717741935483871
P00244,0.4513274336283185,0.7821782178217822
P00073,0.4144736842105263,0.765625
P01313,0.4683544303797468,0.7246376811594203
P01169,0.43125,0.7479674796747967
P02012,0.4623655913978494,0.8441558441558441
P00085,0.4710743801652892,0.7242990654205608
P02478,0.3783783783783784,0.693069306930693
P02428,0.4827586206896552,0.7333333333333333
P00722,0.4645161290322581,0.6642857142857143
P02816,0.5294117647058824,0.7638888888888888
P00335,0.4586466165413533,0.808695652173913
P02235,0.323943661971831,0.7522935779816514
P00541,0.3898305084745763,0.7075471698113207
P01901,0.4606741573033708,0.8082191780821918
P01137,0.4635761589403973,0.7591240875912408
P01790,0.3484848484848485,0.5892857142857143
P02871,0.4436090225563909,0.7583333333333333
P00932,0.4769230769230769,0.7747747747747747
P02137,0.5392156862745098,0.8068181818181818
P01360,0.3829787234042553,0.6781609195402298
P01422,0.3382352941176471,0.6605504587155964
P00725,0.5384615384615384,0.8481012658227848
P00465,0.4067796610169492,0.6701030927835051
P02502,0.4393939393939394,0.794392523364486
P02773,0.4482758620689655,0.6851851851851852
P01600,0.3863636363636363,0.7638888888888888
P00537,0.4656862745098039,0.6931216931216931
P00588,0.4700854700854701,0.75
P00630,0.4787234042553192,0.7083333333333334
P02993,0.4375,0.7682926829268293
P00140,0.5,0.7301587301587301
P00098,0.3644067796610169,0.6915887850467289
P01011,0.4,0.5769230769230769
P00239,0.4413145539906103,0.788235294117647
P01796,0.4432432432432432,0.6962025316455697
P00865,0.4,0.6293103448275862
P01119,0.4736842105263157,0.7569444444444444
P00533,0.4327485380116959,0.7862068965517242
P01782,0.4525139664804469,0.8410596026490066
P02042,0.4576271186440678,0.7058823529411765
P02688,0.48,0.782608695652174
P01289,0.4431818181818182,0.7692307692307693
P01081,0.4551282051282051,0.6546762589928058
P01852,0.4320987654320987,0.7066666666666667
P02849,0.4719101123595505,0.7105263157894737
P01806,0.4666666666666667,0.75
P00890,0.5,0.7281553398058253
P00691,0.4024390243902439,0.8055555555555556
P02018,0.4363636363636363,0.6631578947368421
P00295,0.4705882352941176,0.810126582278481
P00406,0.4375,0.6612903225806451
P00988,0.3581081081081081,0.6287878787878788
P00762,0.4803921568627451,0.8444444444444444
P02134,0.288135593220339,0.56
P02575,0.4719101123595505,0.7746478873239436
P02528,0.5922330097087378,0.8089887640449438
P02642,0.4729729729729729,0.746268656716418
P00954,0.3787878787878788,0.7678571428571429
P01541,0.4196428571428571,0.6145833333333334
