report_id,report_text,clean_report_text,report_concepts,report_side
MMCQSD_REPORT_MMCQSD_001254,"What could be the cause of a finger nail sized bulge above the left side of the forehead, accompanied by red marks, swollen lymph nodes, sore eyes, and weakness? The image here shows a medical condition related to skin_growth. There is black coloured tissue/mass elevated from the surface on the skin.",what could be the cause of a finger nail sized bulge above the left side of the forehead accompanied by red marks swollen lymph nodes sore eyes and weakness the image here shows a medical condition related to skin growth there is black coloured tissue mass elevated from the surface on the skin,,left
MMCQSD_REPORT_MMCQSD_001207,"Is surgery for gallbladder stone necessary if patient is asymptomatic with no complications based on USG report? The image here shows a medical condition related to swollen_tonsils. There are two round, flesh masses ninth back of throat.",is surgery for gallbladder stone necessary if patient is asymptomatic with no complications based on usg report the image here shows a medical condition related to swollen tonsils there are two round flesh masses ninth back of throat,,unspecified
MMCQSD_REPORT_MMCQSD_000487,"Is the presence of small, clear fluid-filled bumps inside the upper lip, along with swelling and pain, normal after dental work? The image here shows a medical condition related to skin_growth. There are red mass elevated from the surface on the skin having smooth surface.",is the presence of small clear fluid-filled bumps inside the upper lip along with swelling and pain normal after dental work the image here shows a medical condition related to skin growth there are red mass elevated from the surface on the skin having smooth surface,pleural_effusion|no_acute,unspecified
MMCQSD_REPORT_MMCQSD_001293,What could be the cause of sudden painful chin and neck lumps in a patient with a cold? The image here shows a medical condition related to neck_swelling. There is round shaped swelling in the neck below the lower jaws.,what could be the cause of sudden painful chin and neck lumps in a patient with a cold the image here shows a medical condition related to neck swelling there is round shaped swelling in the neck below the lower jaws,,unspecified
MMCQSD_REPORT_MMCQSD_002877,"Is TAVR a viable option for replacing a calcium-deposited aortic valve after open heart surgery? If so, where can I get the best treatment? The image shows the condition of swollen eye. Pinkish red localized round swelling above the left eyelid on the lateral side.",is tavr a viable option for replacing a calcium-deposited aortic valve after open heart surgery if so where can i get the best treatment the image shows the condition of swollen eye pinkish red localized round swelling above the left eyelid on the lateral side,,left
MMCQSD_REPORT_MMCQSD_002974,"What is the most effective treatment for thread-like rashes on genital area diagnosed as a fungal infection, unresponsive to antibiotics? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what is the most effective treatment for thread-like rashes on genital area diagnosed as a fungal infection unresponsive to antibiotics the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_002860,"Can homeopathy help with symptoms of depression, fatigue, low energy, tiredness, red eyes, and exhaustion related to excessive masturbation and pornography? The image here shows a medical condition related to eye_redness. The eye is swollen and the cornea has turned red.",can homeopathy help with symptoms of depression fatigue low energy tiredness red eyes and exhaustion related to excessive masturbation and pornography the image here shows a medical condition related to eye redness the eye is swollen and the cornea has turned red,,unspecified
MMCQSD_REPORT_MMCQSD_000818,"What could be the cause of my son's illness with symptoms of rash, peeling skin, and a burning bright orange urine? The image shows the condition of skin rash. Spot swelling on the complete leg's skin, circular In shape and very ligh pink color.",what could be the cause of my son s illness with symptoms of rash peeling skin and a burning bright orange urine the image shows the condition of skin rash spot swelling on the complete leg s skin circular in shape and very ligh pink color,,right
MMCQSD_REPORT_MMCQSD_001546,Should a 30-year-old male be concerned about a previously sore lump on the right side of his neck that has now become smaller without pain? The image here shows a medical condition related to neck_swelling. The part of the neck near the ear is swollen.,should a 30-year-old male be concerned about a previously sore lump on the right side of his neck that has now become smaller without pain the image here shows a medical condition related to neck swelling the part of the neck near the ear is swollen,,right
MMCQSD_REPORT_MMCQSD_000762,"Does the patient experience sharp pain in the eye, swollen tonsils, and a lump after a dental procedure indicating infection? The image here shows a medical condition related to swollen_tonsils. The right side of the   throat is swollen with redness. ",does the patient experience sharp pain in the eye swollen tonsils and a lump after a dental procedure indicating infection the image here shows a medical condition related to swollen tonsils the right side of the throat is swollen with redness,pneumonia,right
MMCQSD_REPORT_MMCQSD_002674,"What is the recommended treatment for alopecia and dry scalp, and can Tugain Foam and Morpheme Bhringraja be used together? The image shows the condition of dry scalp. White coloured scalp with lots of white flakes seen in the hairs.
Condition- dry scalp with dandruff caused by Malassezia Furfur.",what is the recommended treatment for alopecia and dry scalp and can tugain foam and morpheme bhringraja be used together the image shows the condition of dry scalp white coloured scalp with lots of white flakes seen in the hairs condition- dry scalp with dandruff caused by malassezia furfur,,unspecified
MMCQSD_REPORT_MMCQSD_000176,Does the onset of vitiligo in children under 10 years of age increase the chances of successful skin recovery? The image here shows a medical condition related to skin_growth. The skin has red rash like growths.,does the onset of vitiligo in children under 10 years of age increase the chances of successful skin recovery the image here shows a medical condition related to skin growth the skin has red rash like growths,,unspecified
MMCQSD_REPORT_MMCQSD_001037,What could be the cause of the patient's red spots with white halos on their legs accompanied by a low grade fever and flu-like symptoms? The image here shows a medical condition related to skin_growth. This is a black mass accumulated on the skin.,what could be the cause of the patient s red spots with white halos on their legs accompanied by a low grade fever and flu-like symptoms the image here shows a medical condition related to skin growth this is a black mass accumulated on the skin,,unspecified
MMCQSD_REPORT_MMCQSD_000719,"Summary: Patient experienced yellow jacket sting with initial pain, itching, rash, and swelling. After subsiding, it reoccurs as aching, under-the-skin swelling. The image shows the condition of skin rash. One section of oval skin with dark brown lining and central area light pink in color.",summary patient experienced yellow jacket sting with initial pain itching rash and swelling after subsiding it reoccurs as aching under-the-skin swelling the image shows the condition of skin rash one section of oval skin with dark brown lining and central area light pink in color,,unspecified
MMCQSD_REPORT_MMCQSD_001189,Could the patient's long-term conjunctivitis and recent yellow eyes be related to liver dysfunction? The image here shows a medical condition related to eye_redness. The eye has swollen and there is a red mark in the cornea,could the patient s long-term conjunctivitis and recent yellow eyes be related to liver dysfunction the image here shows a medical condition related to eye redness the eye has swollen and there is a red mark in the cornea,,unspecified
MMCQSD_REPORT_MMCQSD_000145,Should I give my 4-year-old daughter Acutret 5mg for her skin rash? Are there any food restrictions while on this medication? The image shows the condition of skin rash.  Pinkish red multuiple single coloured rash on the skin present close to each other.,should i give my 4-year-old daughter acutret 5mg for her skin rash are there any food restrictions while on this medication the image shows the condition of skin rash pinkish red multuiple single coloured rash on the skin present close to each other,,unspecified
MMCQSD_REPORT_MMCQSD_002112,"What could be causing a swollen, red rash with a bruise-like spot and white border after removing dead trees? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be causing a swollen red rash with a bruise-like spot and white border after removing dead trees the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000496,Why is the left side of the face significantly swollen with a drooping lip after a double root canal? The image shows the condition of swollen eye. Eyelid of the right eye swollen and light pink in color. The eyelid is dropping down because of swelling.,why is the left side of the face significantly swollen with a drooping lip after a double root canal the image shows the condition of swollen eye eyelid of the right eye swollen and light pink in color the eyelid is dropping down because of swelling,,right
MMCQSD_REPORT_MMCQSD_000875,"Is the patient's bruised lip infected if they are experiencing pain, white spots, and lip swelling that is expanding? The image shows the condition of Lip Swelling. Swelling present on the entire lower lip with yellowish fluid near the end and dried flakes on the lips.",is the patient s bruised lip infected if they are experiencing pain white spots and lip swelling that is expanding the image shows the condition of lip swelling swelling present on the entire lower lip with yellowish fluid near the end and dried flakes on the lips,pleural_effusion|pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_000692,"Is the patient's facial and neck swelling, along with sinus pressure, possibly caused by a bad ear infection or infected tooth extraction site? The image here shows a medical condition related to neck_swelling.  The portion below the ear is swollen.",is the patient s facial and neck swelling along with sinus pressure possibly caused by a bad ear infection or infected tooth extraction site the image here shows a medical condition related to neck swelling the portion below the ear is swollen,pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_001719,"What could be the cause of persistent skin rash in a child who recently recovered from bronchitis? The image shows the condition of skin rash. Spot swelling on the complete leg's skin, circular In shape and very ligh pink color.",what could be the cause of persistent skin rash in a child who recently recovered from bronchitis the image shows the condition of skin rash spot swelling on the complete leg s skin circular in shape and very ligh pink color,,unspecified
MMCQSD_REPORT_MMCQSD_002759,"Can using a hair dryer five days a week for six months lead to brain tumor or cancer? The image shows the condition of dry scalp. White coloured scalp with lots of white flakes seen in the hairs.
Condition- dry scalp with dandruff caused by Malassezia Furfur.",can using a hair dryer five days a week for six months lead to brain tumor or cancer the image shows the condition of dry scalp white coloured scalp with lots of white flakes seen in the hairs condition- dry scalp with dandruff caused by malassezia furfur,,unspecified
MMCQSD_REPORT_MMCQSD_000444,"What could be the underlying cause of the patient's ongoing sinus congestion, swollen face, broken molar, and stye on the eye? The image shows the condition of hand lump. Big lump just above the wrist.",what could be the underlying cause of the patient s ongoing sinus congestion swollen face broken molar and stye on the eye the image shows the condition of hand lump big lump just above the wrist,congestion,unspecified
MMCQSD_REPORT_MMCQSD_002168,"Can the rash, itching, and pain be caused by scabies mite from previous exposure to sarcoptic mange in a rescued pup? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",can the rash itching and pain be caused by scabies mite from previous exposure to sarcoptic mange in a rescued pup the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_002031,"How long does it take for Cipralex and its side effects, including intense itching and rashes, to leave the system? What can be done to alleviate the symptoms? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",how long does it take for cipralex and its side effects including intense itching and rashes to leave the system what can be done to alleviate the symptoms the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000257,"Is the patient's excruciating pain and swelling, along with a yellowish surgical site, indicative of an infection? The image here shows the condition of mouth ulcers",is the patient s excruciating pain and swelling along with a yellowish surgical site indicative of an infection the image here shows the condition of mouth ulcers,pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_002464,"How can the patient treat a spreading, red, itchy rash with bumps in their genital area without using hydrocortisone cream? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",how can the patient treat a spreading red itchy rash with bumps in their genital area without using hydrocortisone cream the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000782,"Summary: Patient has had persistent sore throat, swollen tonsils with recurring pus, fullness in ears, red eyes, swollen gland, normal temperature, negative strep and mono tests. The image here shows a medical condition related to swollen_tonsils. The swollen tonsils with red inflammations.",summary patient has had persistent sore throat swollen tonsils with recurring pus fullness in ears red eyes swollen gland normal temperature negative strep and mono tests the image here shows a medical condition related to swollen tonsils the swollen tonsils with red inflammations,no_acute,unspecified
MMCQSD_REPORT_MMCQSD_000528,"What could be the cause of severe pain, swelling, pus and blood oozing from the gum and lips on the right side of the face? The image shows the condition of Lip Swelling. Impacted right upper lip and the portion of skin above. Swelling with redness and yellowish fluid spot in the center.",what could be the cause of severe pain swelling pus and blood oozing from the gum and lips on the right side of the face the image shows the condition of lip swelling impacted right upper lip and the portion of skin above swelling with redness and yellowish fluid spot in the center,pleural_effusion,right
MMCQSD_REPORT_MMCQSD_000001,"What could be the cause of high fever, swollen tonsils with white spots, severe fatigue, and cold sweats with low body temperature in an 11-year-old girl recently diagnosed with MRSA? The image here shows a medical condition related to swollen_tonsils. The back of the throat has swelling with whitish mass accumulation.",what could be the cause of high fever swollen tonsils with white spots severe fatigue and cold sweats with low body temperature in an 11-year-old girl recently diagnosed with mrsa the image here shows a medical condition related to swollen tonsils the back of the throat has swelling with whitish mass accumulation,,unspecified
MMCQSD_REPORT_MMCQSD_001609,"What medication can relieve joint pain, swelling, weakness, and general illness caused by multiple mosquito bites? The image shows the condition of hand lump. Oval shaped swelling the on the palm side of hand below the middle finger.",what medication can relieve joint pain swelling weakness and general illness caused by multiple mosquito bites the image shows the condition of hand lump oval shaped swelling the on the palm side of hand below the middle finger,,unspecified
MMCQSD_REPORT_MMCQSD_001776,"What could be the cause of the prolonged skin rash on the patient's face since adolescence? The image shows the condition of skin rash. Pink colored oval shaped raised patches all over the chest, neck and the face.",what could be the cause of the prolonged skin rash on the patient s face since adolescence the image shows the condition of skin rash pink colored oval shaped raised patches all over the chest neck and the face,,unspecified
MMCQSD_REPORT_MMCQSD_000046,"Does a head injury, fever, stomach issues, and bloodshot, crusty, and swollen eyes indicate any specific condition in this case? The image shows the condition of swollen eye. Swelling of the left eye lid with dark pink coloured skin over the swelling having shiny appearance. 
Condition- stye.
",does a head injury fever stomach issues and bloodshot crusty and swollen eyes indicate any specific condition in this case the image shows the condition of swollen eye swelling of the left eye lid with dark pink coloured skin over the swelling having shiny appearance condition- stye,,left
MMCQSD_REPORT_MMCQSD_002304,"What could be the cause of a skin rash on the back, abdomen, and thighs that worsens with warm baths and wool clothing? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be the cause of a skin rash on the back abdomen and thighs that worsens with warm baths and wool clothing the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_002196,"What caused the burning and itching sensation, followed by the appearance of fuzzy hairs and a red bumpy rash on the arm after touching a wet rock? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what caused the burning and itching sensation followed by the appearance of fuzzy hairs and a red bumpy rash on the arm after touching a wet rock the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_001322,"Is the presence of painful lumps in the neck, swelling, exhaustion, nosebleeds, leg pains, deteriorating eyesight, and growing mole cause for concern? The image here shows a medical condition related to neck_swelling. There is round shaped swelling in the neck below the lower jaws.",is the presence of painful lumps in the neck swelling exhaustion nosebleeds leg pains deteriorating eyesight and growing mole cause for concern the image here shows a medical condition related to neck swelling there is round shaped swelling in the neck below the lower jaws,,unspecified
MMCQSD_REPORT_MMCQSD_000195,"Should I be concerned about my 6-year-old son's hives, neck rash, swelling, and sore bump on his foreskin? The image here shows a medical condition related to neck_swelling. The neck is swollen with red spots and marks in various part of the neck.",should i be concerned about my 6-year-old son s hives neck rash swelling and sore bump on his foreskin the image here shows a medical condition related to neck swelling the neck is swollen with red spots and marks in various part of the neck,,unspecified
MMCQSD_REPORT_MMCQSD_001552,What could be the cause of a painful lump on the right side of the knee after a recent fall? The image here shows a medical condition related to knee_swelling. The right leg have swollen with a slight deformation in the leg.,what could be the cause of a painful lump on the right side of the knee after a recent fall the image here shows a medical condition related to knee swelling the right leg have swollen with a slight deformation in the leg,,right
MMCQSD_REPORT_MMCQSD_002145,"What could be the cause of the persistent, itchy, raised welts all over the body that haven't responded to treatment? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be the cause of the persistent itchy raised welts all over the body that haven t responded to treatment the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000679,"Why does a patient experiencing terrible pain and jawline pain, along with a lump on the right jawline and neck, have antibiotics that aren't effective? The image here shows a medical condition related to neck_swelling. The neck below the jaw contains a cyst like structure.",why does a patient experiencing terrible pain and jawline pain along with a lump on the right jawline and neck have antibiotics that aren t effective the image here shows a medical condition related to neck swelling the neck below the jaw contains a cyst like structure,,right
MMCQSD_REPORT_MMCQSD_001576,"Does a Coumadin patient's lower leg injury with swelling, bruising, and a knot indicate a severe condition? The image here shows a medical condition related to foot_swelling. The left leg is swollen.",does a coumadin patient s lower leg injury with swelling bruising and a knot indicate a severe condition the image here shows a medical condition related to foot swelling the left leg is swollen,,left
MMCQSD_REPORT_MMCQSD_001136,"What could be causing Bill's extremely high blood pressure, edema, electrolyte imbalance, muscle cramps, and normal liver, kidneys, and heart? The image here shows a medical condition related to edema. the calf muscle of the right leg has swollen badly.",what could be causing bill s extremely high blood pressure edema electrolyte imbalance muscle cramps and normal liver kidneys and heart the image here shows a medical condition related to edema the calf muscle of the right leg has swollen badly,congestion|no_acute,right
MMCQSD_REPORT_MMCQSD_002984,"What could be the reason for occasional swelling in the right eye, teary eyes, and possible tear duct blockage? The image shows the condition of swollen eye. Redness on the eye or the blood veins/caapilliaries are swollen and red.",what could be the reason for occasional swelling in the right eye teary eyes and possible tear duct blockage the image shows the condition of swollen eye redness on the eye or the blood veins caapilliaries are swollen and red,,right
MMCQSD_REPORT_MMCQSD_000409,"11 year old with itchy rash concentrated on neck, behind ears, torso, arms, swollen red cheeks. Any throat or mouth symptoms? The image here shows a medical condition related to edema. The sole has swollen with red and yellow rashes in the little toe finger and noel",11 year old with itchy rash concentrated on neck behind ears torso arms swollen red cheeks any throat or mouth symptoms the image here shows a medical condition related to edema the sole has swollen with red and yellow rashes in the little toe finger and noel,congestion,unspecified
MMCQSD_REPORT_MMCQSD_001463,"Are the lumps on the back of a 16-year-old's neck, along with headaches, chest pain, stomach pain, dizziness, and nausea, signs of lymph node infection or cancer? The image here shows a medical condition related to neck_swelling. The middle of the neck is red and swollen.",are the lumps on the back of a 16-year-old s neck along with headaches chest pain stomach pain dizziness and nausea signs of lymph node infection or cancer the image here shows a medical condition related to neck swelling the middle of the neck is red and swollen,pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_001252,What could be causing a deep lump just above the knee area that is painful when touched or pressed? The image here shows a medical condition related to knee_swelling. Both the knee are swollen as a result the legs have bend inwards.,what could be causing a deep lump just above the knee area that is painful when touched or pressed the image here shows a medical condition related to knee swelling both the knee are swollen as a result the legs have bend inwards,,unspecified
MMCQSD_REPORT_MMCQSD_001663,"Is the hard, tender lump in the breast, accompanied by swelling, tenderness, warmth, a red rash, and skin growths, indicative of breast cancer? The image here shows a medical condition related to skin_growth. There are red small masses elevated from the skin.",is the hard tender lump in the breast accompanied by swelling tenderness warmth a red rash and skin growths indicative of breast cancer the image here shows a medical condition related to skin growth there are red small masses elevated from the skin,,unspecified
MMCQSD_REPORT_MMCQSD_001778,"What could be causing dryness, redness, thin skin, and pain on both thumbs in a 71-year-old undergoing chemotherapy and radiation? The image shows the condition of skin rash. Oval shaped or circular red patches on the leg. Little swelling and dryness on the patches with foldings of skin.",what could be causing dryness redness thin skin and pain on both thumbs in a 71-year-old undergoing chemotherapy and radiation the image shows the condition of skin rash oval shaped or circular red patches on the leg little swelling and dryness on the patches with foldings of skin,,unspecified
MMCQSD_REPORT_MMCQSD_000415,What could be causing a limping and crying in a 3-year-old child after landing funny on their foot with no swelling? The image here shows a medical condition related to foot_swelling. The foot is swollen and reddish discolouration.,what could be causing a limping and crying in a 3-year-old child after landing funny on their foot with no swelling the image here shows a medical condition related to foot swelling the foot is swollen and reddish discolouration,,unspecified
MMCQSD_REPORT_MMCQSD_001004,"Can you provide treatment advice for an 11-year-old patient with foot swelling, itching, bruising, and an allergy to tablets? The image here shows a medical condition related to foot_swelling. There are bruises and scratches in the foot.",can you provide treatment advice for an 11-year-old patient with foot swelling itching bruising and an allergy to tablets the image here shows a medical condition related to foot swelling there are bruises and scratches in the foot,,unspecified
MMCQSD_REPORT_MMCQSD_002096,"What can be used to calm the thick, itchy, and swollen skin around the nose, cheeks, and lips, possibly due to an allergic reaction to poppers? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what can be used to calm the thick itchy and swollen skin around the nose cheeks and lips possibly due to an allergic reaction to poppers the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_001438,"What tests can be done to confirm the reason for the painless bumps on the head, including a growing lump? The image here shows a medical condition related to neck_swelling. The neck below the jaw contains a cyst like structure.",what tests can be done to confirm the reason for the painless bumps on the head including a growing lump the image here shows a medical condition related to neck swelling the neck below the jaw contains a cyst like structure,,unspecified
MMCQSD_REPORT_MMCQSD_001890,"What could be the cause of dry rashes, hair loss, and scanty hair after a high fever three months ago? The image shows the condition of skin rash.  Pinkish red multuiple single coloured rash on the skin present close to each other.",what could be the cause of dry rashes hair loss and scanty hair after a high fever three months ago the image shows the condition of skin rash pinkish red multuiple single coloured rash on the skin present close to each other,,unspecified
OPENI_005307,"FINDINGS: The XXXX examination consists of frontal and lateral radiographs of the chest. The cardiomediastinal contours are within normal limits. Pulmonary vascularity is within normal limits. No focal consolidation, pleural effusion, or pneumothorax identified. Old healed left 5th and 6th rib fractures are seen laterally.. IMPRESSION: No evidence of acute cardiopulmonary process.",findings the xxxx examination consists of frontal and lateral radiographs of the chest the cardiomediastinal contours are within normal limits pulmonary vascularity is within normal limits no focal consolidation pleural effusion or pneumothorax identified old healed left 5th and 6th rib fractures are seen laterally impression no evidence of acute cardiopulmonary process,pleural_effusion|consolidation|cardiomegaly|no_acute,left
OPENI_000248,"FINDINGS: Heart size and mediastinal contour are normal. Pulmonary vascularity is normal. Lungs are clear. No pleural effusions or pneumothoraces. There is a mild anterior wedge XXXX deformity of L1, age-indeterminate.. IMPRESSION: 1. No acute cardiopulmonary process. 2. Age indeterminant grade 1 anterior wedge XXXX deformity of L1.",findings heart size and mediastinal contour are normal pulmonary vascularity is normal lungs are clear no pleural effusions or pneumothoraces there is a mild anterior wedge xxxx deformity of l1 age-indeterminate impression 1 no acute cardiopulmonary process 2 age indeterminant grade 1 anterior wedge xxxx deformity of l1,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_003460,FINDINGS: The heart is normal in size. The mediastinum is unremarkable. The lungs are hypoinflated. Small bilateral pleural effusions are seen.. IMPRESSION: Small bilateral pleural effusions.,findings the heart is normal in size the mediastinum is unremarkable the lungs are hypoinflated small bilateral pleural effusions are seen impression small bilateral pleural effusions,pleural_effusion|no_acute,bilateral
OPENI_003482,"FINDINGS: Heart size normal. Lungs are clear. XXXX are normal. No pneumonia, effusions, edema, pneumothorax, adenopathy, nodules or masses.. IMPRESSION: Normal chest",findings heart size normal lungs are clear xxxx are normal no pneumonia effusions edema pneumothorax adenopathy nodules or masses impression normal chest,pleural_effusion|pneumonia|cardiomegaly|congestion|no_acute,unspecified
OPENI_006298,FINDINGS: Heart size and pulmonary vascularity appear within normal limits. Calcified granuloma is present in the right base. No pneumothorax or pleural effusion is seen. In the lateral right base is identified an ill-defined somewhat oblong opacity. This was not present on the previous study. The remainder of the lungs appear clear.. IMPRESSION: 1. Ill-defined oblong opacity in the lateral right base. This may represent pleural based process. The exact XXXX is unclear. Followup exam is suggested to confirm clearing or stability.,findings heart size and pulmonary vascularity appear within normal limits calcified granuloma is present in the right base no pneumothorax or pleural effusion is seen in the lateral right base is identified an ill-defined somewhat oblong opacity this was not present on the previous study the remainder of the lungs appear clear impression 1 ill-defined oblong opacity in the lateral right base this may represent pleural based process the exact xxxx is unclear followup exam is suggested to confirm clearing or stability,pleural_effusion|cardiomegaly|opacity|no_acute,right
OPENI_000497,FINDINGS: The cardiac contours are normal. Prior granulomatous disease. The lungs are clear. Thoracic spondylosis.. IMPRESSION: No acute process.,findings the cardiac contours are normal prior granulomatous disease the lungs are clear thoracic spondylosis impression no acute process,no_acute,unspecified
OPENI_001407,"FINDINGS: The lungs are clear, and without focal air space opacity. The cardiomediastinal silhouette is normal in size and contour, and stable. There is no pneumothorax large pleural effusion.. IMPRESSION: No acute cardiopulmonary abnormality.",findings the lungs are clear and without focal air space opacity the cardiomediastinal silhouette is normal in size and contour and stable there is no pneumothorax large pleural effusion impression no acute cardiopulmonary abnormality,pleural_effusion|cardiomegaly|opacity|no_acute,unspecified
OPENI_001150,FINDINGS: . IMPRESSION: The heart size and cardiomediastinal silhouette are within normal limits. Pulmonary vasculature appears normal. There is no focal air space consolidation. No pleural effusion or pneumothorax.,findings impression the heart size and cardiomediastinal silhouette are within normal limits pulmonary vasculature appears normal there is no focal air space consolidation no pleural effusion or pneumothorax,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_000240,"FINDINGS: No focal consolidation, pneumothorax, or pleural effusion. Cardiomediastinal silhouette is stable and unremarkable. No acute osseous abnormalities are identified.. IMPRESSION: No acute cardiopulmonary abnormality..",findings no focal consolidation pneumothorax or pleural effusion cardiomediastinal silhouette is stable and unremarkable no acute osseous abnormalities are identified impression no acute cardiopulmonary abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_001298,FINDINGS: The lungs hyperexpanded suggesting emphysema. The heart size and pulmonary vascularity appear within normal limits. Lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. Osteopenia and degenerative changes are present in the spine.. IMPRESSION: No evidence of active disease.,findings the lungs hyperexpanded suggesting emphysema the heart size and pulmonary vascularity appear within normal limits lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen osteopenia and degenerative changes are present in the spine impression no evidence of active disease,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_006412,"FINDINGS: The cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size. The lungs are clear of focal airspace disease, pneumothorax, or pleural effusion. There are no acute bony findings.. IMPRESSION: No acute cardiopulmonary findings. .",findings the cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size the lungs are clear of focal airspace disease pneumothorax or pleural effusion there are no acute bony findings impression no acute cardiopulmonary findings,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_002624,FINDINGS: There's been interval enlargement in the cardiac silhouette. These XXXX't contours are within normal limits. The lungs are normally inflated and clear. Osseous structures are within normal limits for patient age.. IMPRESSION: 1. No acute radiographic cardiopulmonary process. 2. Interval development of cardiomegaly.,findings there s been interval enlargement in the cardiac silhouette these xxxx t contours are within normal limits the lungs are normally inflated and clear osseous structures are within normal limits for patient age impression 1 no acute radiographic cardiopulmonary process 2 interval development of cardiomegaly,cardiomegaly|no_acute,unspecified
OPENI_003519,FINDINGS: Cardiomediastinal silhouette and pulmonary vasculature are within normal limits. Lungs are clear. No pneumothorax or pleural effusion. No acute osseous findings.. IMPRESSION: No acute cardiopulmonary findings.,findings cardiomediastinal silhouette and pulmonary vasculature are within normal limits lungs are clear no pneumothorax or pleural effusion no acute osseous findings impression no acute cardiopulmonary findings,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_000545,"FINDINGS: There is a lobulated contour to the right paratracheal stripe, possibly consistent with a vascular structure or lymph XXXX. The cardiomediastinal silhouette is otherwise within normal limits for appearance. No focal areas of pulmonary consolidation. No pneumothorax. No pleural effusion. The thoracic spine appears intact.. IMPRESSION: 1. Lobulated contour of the right paratracheal stripe. This may represent a vascular structure or enlarged lymph node and could be evaluated further with chest CT. Otherwise, no acute intrathoracic abnormality.",findings there is a lobulated contour to the right paratracheal stripe possibly consistent with a vascular structure or lymph xxxx the cardiomediastinal silhouette is otherwise within normal limits for appearance no focal areas of pulmonary consolidation no pneumothorax no pleural effusion the thoracic spine appears intact impression 1 lobulated contour of the right paratracheal stripe this may represent a vascular structure or enlarged lymph node and could be evaluated further with chest ct otherwise no acute intrathoracic abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,right
OPENI_006075,FINDINGS: Heart size and pulmonary vascularity appear within normal limits. There is mild tortuosity to the descending thoracic aorta. The lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. No discrete nodules or adenopathy are noted. Degenerative changes are present in the spine.. IMPRESSION: No evidence of active disease.,findings heart size and pulmonary vascularity appear within normal limits there is mild tortuosity to the descending thoracic aorta the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen no discrete nodules or adenopathy are noted degenerative changes are present in the spine impression no evidence of active disease,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_001375,FINDINGS: Normal heart. Clear lungs. Stable calcified granuloma left midlung. No pneumothorax. No pleural effusion. Midline trachea.. IMPRESSION: Normal chest exam.,findings normal heart clear lungs stable calcified granuloma left midlung no pneumothorax no pleural effusion midline trachea impression normal chest exam,pleural_effusion|no_acute,left
